Method,LOC,CC,PC
ColorControl:Update,2,1,1
ColorControl:Initialize,18,3,0
ColorControl:GetMousePosition,4,1,0
ColorControl:update,9,3,0
ColorControl:Draw,17,4,0
FilteredPictureBox:OnPaint,4,1,1
MapSize:MapSize,3,1,0
MapSize:MapSize_Load,4,1,2
MapSize:button1_Click,4,1,2
PaletteControl:Update,2,1,1
PaletteControl:Initialize,14,2,0
PaletteControl:GetMousePosition,4,1,0
PaletteControl:update,5,2,0
PaletteControl:updatePalette,11,2,1
PaletteControl:Draw,49,15,0
GraphicsDeviceControl:OnCreateControl,11,2,0
GraphicsDeviceControl:Dispose,7,2,1
GraphicsDeviceControl:OnPaint,14,2,1
GraphicsDeviceControl:BeginDraw,25,3,0
GraphicsDeviceControl:EndDraw,11,2,0
GraphicsDeviceControl:HandleDeviceReset,27,10,0
GraphicsDeviceControl:PaintUsingSystemDrawing,10,5,2
GraphicsDeviceControl:OnPaintBackground,2,1,1
GraphicsDeviceControl:Initialize,1,1,0
GraphicsDeviceControl:Draw,1,1,0
GraphicsDeviceControl:Update,1,1,1
GraphicsDeviceService:GraphicsDeviceService,11,1,3
GraphicsDeviceService:AddRef,9,2,3
GraphicsDeviceService:Release,13,4,1
GraphicsDeviceService:ResetDevice,10,3,2
MainForm:MainForm,4,1,0
MainForm:WndProc,17,3,1
MainForm:mapEditControl2_MouseClick,4,1,2
MainForm:ConvertFileToByteArray,9,5,1
MainForm:byteArrayToImage,14,1,1
MainForm:SelectTextFile,7,1,2
MainForm:cHRAsTileSetToolStripMenuItem_Click,17,3,2
MainForm:spinningTriangleControl_Click,2,1,2
MainForm:pictureBox1_Click,2,1,2
MainForm:FixedSize,31,2,3
MainForm:GrayScale,11,4,1
MainForm:button1_Click,7,1,2
MainForm:button2_Click,11,3,2
MainForm:paletteToolStripMenuItem_Click,11,3,2
MainForm:exitToolStripMenuItem_Click,3,1,2
MainForm:setMapSizeToolStripMenuItem_Click,6,1,2
MainForm:mapEditControl2_Click,2,1,2
MainForm:mapEditControl2_MouseDown,2,1,2
MainForm:filteredPictureBox1_Click,2,1,2
Program:Main,5,1,0
ServiceContainer:AddService,3,1,1
ServiceContainer:GetService,5,1,1
CHRViewControl:Update,2,1,1
CHRViewControl:updatePalette,6,3,1
CHRViewControl:bytetotex,76,27,1
CHRViewControl:BitmapToTexture2D,11,1,1
CHRViewControl:Initialize,19,3,0
CHRViewControl:GetMousePosition,4,1,0
CHRViewControl:update,28,6,0
CHRViewControl:DrawRectangle,7,1,2
CHRViewControl:Draw,62,11,0
MapEditControl:Update,2,1,1
MapEditControl:LoadCustomCursor,10,2,1
MapEditControl:LoadCursorFromFile,1,1,1
MapEditControl:Initialize,18,4,0
MapEditControl:GetMousePosition,4,1,0
MapEditControl:update,31,8,0
MapEditControl:updateSize,20,5,2
MapEditControl:Draw,24,7,0
TextureExtensions:TextureToPng,19,2,3
Resources:Resources,2,1,0
