Implementation smell,Namespace,Class,File,Method,Description
Long Method,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The method has 129 lines of code.
Complex Method,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,ReportException,Cyclomatic complexity of the method is 8
Complex Method,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,ShowDialog,Cyclomatic complexity of the method is 9
Complex Method,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,btnClose_Click,Cyclomatic complexity of the method is 13
Long Parameter List,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,ReportException,The method has 5 parameters. Parameters: error' applicationKey' emailAddress' parent' isLethal
Long Parameter List,SIL.Utils,UsageEmailDialog,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\UsageEmailDialog.cs,DoTrivialUsageReport,The method has 6 parameters. Parameters: applicationName' applicationKey' emailAddress' topMessage' addStats' launchNumber
Long Parameter List,SIL.Utils,UsageEmailDialog,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\UsageEmailDialog.cs,DoTrivialUsageReport,The method has 7 parameters. Parameters: applicationName' applicationKey' emailAddress' topMessage' addStats' launchNumber' assembly
Long Identifier,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,ReportException,The length of the parameter iSeparatorBetweenFileNameAndTopic is 33.
Long Identifier,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,,The length of the parameter m_originalHeightWithoutDetails is 30.
Long Statement,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The length of the statement  "			System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager(typeof(ErrorReporter)); " is 133.
Long Statement,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The length of the statement  "			this.m_notification.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(192))))' ((int)(((byte)(255))))' ((int)(((byte)(192))))); " is 134.
Long Statement,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The length of the statement  "			this.viewDetailsLink.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.viewDetailsLink_LinkClicked); " is 128.
Long Statement,SIL.Utils,UsageEmailDialog,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\UsageEmailDialog.cs,InitializeComponent,The length of the statement  "			System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager(typeof(UsageEmailDialog)); " is 136.
Complex Conditional,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,OnKeyDown,The conditional expression  "e.KeyCode == Keys.ShiftKey && m_isLethal && Visible && !labelAttemptToContinue.Visible"  is complex.
Empty Catch Block,SIL.Utils,UsageEmailDialog,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\UsageEmailDialog.cs,btnSend_Click,The method has an empty catch block.
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The following statement contains a magic number: this.m_notification.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(192))))' ((int)(((byte)(255))))' ((int)(((byte)(192)))));
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The following statement contains a magic number: this.m_notification.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(192))))' ((int)(((byte)(255))))' ((int)(((byte)(192)))));
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The following statement contains a magic number: this.m_notification.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(192))))' ((int)(((byte)(255))))' ((int)(((byte)(192)))));
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The following statement contains a magic number: this.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(192))))' ((int)(((byte)(255))))' ((int)(((byte)(192)))));
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The following statement contains a magic number: this.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(192))))' ((int)(((byte)(255))))' ((int)(((byte)(192)))));
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,InitializeComponent,The following statement contains a magic number: this.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(192))))' ((int)(((byte)(255))))' ((int)(((byte)(192)))));
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,ReportException,The following statement contains a magic number: string sHelpTopic = error.HelpLink.Substring(iSeparatorBetweenFileNameAndTopic + 3);
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,GatherData,The following statement contains a magic number: StringBuilder sb = new StringBuilder(m_details.Text.Length + m_reproduce.Text.Length + 50);
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,ShowDialog,The following statement contains a magic number: m_originalHeightWithoutDetails = Height - m_details.Height - 10;
Magic Number,SIL.Utils,ErrorReporter,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Utilities\Reporting\ErrorReport.cs,ShowDialog,The following statement contains a magic number: btnClose.Left = cancelButton.Left - btnClose.Width - 15;
