Implementation smell,Namespace,Class,File,Method,Description
Long Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,DetectDifferencesInScrVerses,The method has 100 lines of code.
Long Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CreateSubDiffsForOneSidedClusterParas,The method has 160 lines of code.
Long Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CreateSubDiffsForClusterParas,The method has 142 lines of code.
Long Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CompareVerseText,The method has 202 lines of code.
Long Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CompareRunProps,The method has 117 lines of code.
Long Method,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,CreateBasicOverlapClusters,The method has 108 lines of code.
Long Method,ParatextImport,ImportedBooks,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ImportedBooks.cs,InitializeComponent,The method has 106 lines of code.
Long Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,ProcessSegment,The method has 163 lines of code.
Long Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,HandleSpecialTargets,The method has 210 lines of code.
Long Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,ProcessBackTransSegment,The method has 216 lines of code.
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,DetectDifferences,Cyclomatic complexity of the method is 10
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,ProcessMissingAddedSectionHead,Cyclomatic complexity of the method is 12
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,DetermineVersesMovedDiffs,Cyclomatic complexity of the method is 9
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CreateSubDiffsForOneSidedClusterParas,Cyclomatic complexity of the method is 10
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CreateSubDiffsForClusterParas,Cyclomatic complexity of the method is 9
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,FindVerseBoundaryParaBreak,Cyclomatic complexity of the method is 9
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,DetectDifferencesInStTexts_ByParagraph,Cyclomatic complexity of the method is 8
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CompareVerseText,Cyclomatic complexity of the method is 22
Complex Method,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CopyRevParaToCurPara,Cyclomatic complexity of the method is 9
Complex Method,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,ExtractCorrelatedPairsFromScrVerseCluster,Cyclomatic complexity of the method is 12
Complex Method,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,CleanUpClusterListForRemovedItems,Cyclomatic complexity of the method is 8
Complex Method,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,ExtractStanzaBreaksFromScrVerseCluster,Cyclomatic complexity of the method is 10
Complex Method,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,CreateBasicOverlapClusters,Cyclomatic complexity of the method is 11
Complex Method,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,CreateBasicAdjacentOverlapClusters,Cyclomatic complexity of the method is 8
Complex Method,ParatextImport,SectionHeadCorrelationHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,FindCorrelatedPairs,Cyclomatic complexity of the method is 9
Complex Method,ParatextImport,SectionHeadCorrelationHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,DetermineCorrelatedSectionHeadClusters,Cyclomatic complexity of the method is 9
Complex Method,ParatextImport,DifferenceList,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,AdjustFollowingDiffsDetails,Cyclomatic complexity of the method is 11
Complex Method,ParatextImport,Difference,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,Clone,Cyclomatic complexity of the method is 9
Complex Method,ParatextImport,Difference,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,CompareTo,Cyclomatic complexity of the method is 10
Complex Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,ProcessSegment,Cyclomatic complexity of the method is 24
Complex Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,SkipIntroMaterial,Cyclomatic complexity of the method is 8
Complex Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,InsertSegment,Cyclomatic complexity of the method is 8
Complex Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,ProcessBackTransSegment,Cyclomatic complexity of the method is 24
Complex Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,ProcessEndMarker,Cyclomatic complexity of the method is 11
Complex Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,AddBackTranslations,Cyclomatic complexity of the method is 11
Complex Method,ParatextImport,ParatextSfmImporter,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,AddImportStyleProxyForMapping,Cyclomatic complexity of the method is 10
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,GetMatchedTextLengths,The method has 6 parameters. Parameters: scrVersesCur' scrVersesRev' matchedTextLenInStartParas' matchedTextLenInEndParas' textCompareDiffType' baseDiff
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CreateSubDiffsForClusterParas,The method has 6 parameters. Parameters: baseDiff' scrVersesCur' scrVersesRev' matchedTextLenInStartParas' matchedTextLenInEndParas' textCompareDiffType
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,ProcessUnmatchedParas,The method has 7 parameters. Parameters: bcvRef' textCurr' textRev' iMinCurr' iLimCurr' iMinRev' iLimRev
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CompareVerseText,The method has 10 parameters. Parameters: verse1' verse2' ichMin' ichLim1' ichLim2' subDiffs' sCharStyleNameCurr' sCharStyleNameRev' sWsNameCurr' sWsNameRev
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,FindStringDifference,The method has 5 parameters. Parameters: tssV1' tssV2' ichMin' ichLim1' ichLim2
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CompareSubRunPropsForward,The method has 9 parameters. Parameters: tssV1' tssV2' ichMin' subDiff' sCharStyleName1' sCharStyleName2' sWsName1' sWsName2' ichMinNextSubRun
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CompareSubRunPropsBackward,The method has 11 parameters. Parameters: tssV1' tssV2' ichLim1' ichLim2' subDiff' sCharStyleName1' sCharStyleName2' sWsName1' sWsName2' ichLimNextSubRun1' ichLimNextSubRun2
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CompareRunProps,The method has 9 parameters. Parameters: ttpV1' ttpV2' char1' char2' subDiff' sCharStyleName1' sCharStyleName2' sWsName1' sWsName2
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,GetParaInsertIndex,The method has 5 parameters. Parameters: diff' paraCurr' textCurr' fRevParaIsStanza' insertAfter
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CopyRevParaToCurPara,The method has 8 parameters. Parameters: baseDiff' iSubDiff' originalParaCurr' ichStartRemainder' remainderParaCurr' lastParaProcessedCurr' fInsertingParasAtStartOfStText' fDeletingWholeParas
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,RemovePartOrAllOfParaInCurr,The method has 5 parameters. Parameters: baseDiff' iSubDiff' sectionCurr' lastParaProcessedCurr' fDeletingWholeParas
Long Parameter List,ParatextImport,BookMerger,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\BookMerger.cs,CopyRevParaToNewParaInCur,The method has 7 parameters. Parameters: baseDiff' iSubDiff' originalParaCurr' ichStartRemainder' remainderParaCurr' lastParaProcessedCurr' fInsertingParasAtStartOfStText
Long Parameter List,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,ExtractingTheLastItemOnOneSide,The method has 5 parameters. Parameters: cluster' iItemCurr' iItemRev' fFwd' newIndexToInsertAtInOther
Long Parameter List,ParatextImport,ClusterListHelper,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Cluster.cs,ExtractMissingAddedItems,The method has 5 parameters. Parameters: cluster' iFrom' iTo' fIsCurrent' fFwd
Long Parameter List,ParatextImport,DifferenceList,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,AdjustFollowingDiffsDetails,The method has 5 parameters. Parameters: diffIndex' paraCurr' ichLimit' paraNew' offset
Long Parameter List,ParatextImport,DifferenceList,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,AdjustDiff,The method has 5 parameters. Parameters: diff' ichLimit' paraNew' offset' fIsSubdiff
Long Parameter List,ParatextImport,DifferenceList,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,FixMissingCurrParaDestIP,The method has 5 parameters. Parameters: givenDiff' insertAfter' newPara' ichMinNew' ichLimNew
Long Parameter List,ParatextImport,Difference,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,Difference,The method has 17 parameters. Parameters: start' end' paraCurr' ichMinCurr' ichLimCurr' paraRev' ichMinRev' ichLimRev' diffType' subDiffsForORCs' subDiffsForParas' sCharStyleNameCurr' sCharStyleNameRev' sWsNameCurr' sWsNameRev' mapCurr' mapRev
Long Parameter List,ParatextImport,Difference,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,Difference,The method has 11 parameters. Parameters: paraCurr' ichMinCurr' ichLimCurr' paraRev' ichMinRev' ichLimRev' diffType' sCharStyleNameCurr' sCharStyleNameRev' sWsNameCurr' sWsNameRev
Long Parameter List,ParatextImport,Difference,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,Difference,The method has 11 parameters. Parameters: start' end' diffType' paraCurr' ichMinCurr' ichLimCurr' paraRev' ichMinRev' ichLimRev' mapCurr' mapRev
Long Parameter List,ParatextImport,Difference,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\Difference.cs,Difference,The method has 6 parameters. Parameters: start' end' type' sectionsAdded' paraDest' ichDest
Long Parameter List,ParatextImport,ImportedBooks,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ImportedBooks.cs,ImportedBooks,The method has 5 parameters. Parameters: cache' importVersion' backupVersion' helpTopicProvider' app
Long Parameter List,ParatextImport,ImportedBooks,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ImportedBooks.cs,ImportedBooks,The method has 6 parameters. Parameters: cache' importVersion' backupVersion' booksImported' helpTopicProvider' app
Long Parameter List,ParatextImport,ImportedBooks,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ImportedBooks.cs,ConfirmBtOverwrite,The method has 5 parameters. Parameters: originalBook' scrDraftType' sectionsToRemove' missingBtWs' owner
Long Parameter List,ParatextImport,ImportStyleProxy,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ImportStyleProxy.cs,ImportStyleProxy,The method has 5 parameters. Parameters: sStyleName' styleType' ws' context' styleSheet
Long Parameter List,ParatextImport,ImportStyleProxy,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ImportStyleProxy.cs,ImportStyleProxy,The method has 6 parameters. Parameters: sStyleName' styleType' ws' context' domain' styleSheet
Long Parameter List,ParatextImport,ScrAnnotationInfo,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ScrAnnotationInfo.cs,ScrAnnotationInfo,The method has 5 parameters. Parameters: guidAnnotationType' bldrDiscussion' ichOffset' startReference' endReference
Long Parameter List,ParatextImport,ScrAnnotationInfo,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ScrAnnotationInfo.cs,ScrAnnotationInfo,The method has 9 parameters. Parameters: guidAnnotationType' bldrsDiscussion' bldrsQuote' bldrsRecommend' bldrsResolution' ichOffset' startReference' endReference' dateCreated
Long Parameter List,ParatextImport,SCTextEnum,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\SCTextEnum.cs,SCTextEnum,The method has 5 parameters. Parameters: settings' domain' startRef' endRef' encConverters
Long Parameter List,ParatextImport,SCTextSegment,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\SCTextSegment.cs,SCTextSegment,The method has 7 parameters. Parameters: text' marker' literalVerse' firstRef' lastRef' filename' lineNumber
Long Parameter List,ParatextImport,BtFootnoteBldrInfo,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,BtFootnoteBldrInfo,The method has 5 parameters. Parameters: ws' bldr' styleId' ichOffset' reference
Long Parameter List,ParatextImport,BTPictureInfo,C:\repos\sillsdev_FieldWorks\Src\ParatextImport\ParatextSfmImporter.cs,BTPictureInfo,The method has 7 parameters. Parameters: captionText' sCopyright' ws' filename' lineNumber' segment' reference
