Implementation smell,Namespace,Class,File,Method,Description
Complex Method,NMaier.SimpleDlna.FileMediaServer,AudioFile,C:\repos\nmaier_simpleDLNA\fsserver\Files\AudioFile.cs,SetProperties,Cyclomatic complexity of the method is 10
Long Statement,NMaier.SimpleDlna.FileMediaServer,FileStore,C:\repos\nmaier_simpleDLNA\fsserver\FileStore.cs,SetupDatabase,The length of the statement  "            "CREATE TABLE IF NOT EXISTS store (key TEXT PRIMARY KEY ON CONFLICT REPLACE' size INT' time INT' data BINARY' cover BINARY)"; " is 125.
Empty Catch Block,NMaier.SimpleDlna.FileMediaServer,FileStore,C:\repos\nmaier_simpleDLNA\fsserver\FileStore.cs,MaybeStoreFile,The method has an empty catch block.
Empty Catch Block,NMaier.SimpleDlna.FileMediaServer,AudioFile,C:\repos\nmaier_simpleDLNA\fsserver\Files\AudioFile.cs,AudioFile,The method has an empty catch block.
Empty Catch Block,NMaier.SimpleDlna.FileMediaServer,FileStreamCache,C:\repos\nmaier_simpleDLNA\fsserver\Files\FileStreamCache.cs,Recycle,The method has an empty catch block.
Empty Catch Block,NMaier.SimpleDlna.FileMediaServer,VideoFile,C:\repos\nmaier_simpleDLNA\fsserver\Files\VideoFile.cs,VideoFile,The method has an empty catch block.
Empty Catch Block,NMaier.SimpleDlna.FileMediaServer,BaseFile,C:\repos\nmaier_simpleDLNA\fsserver\Files\BaseFile.cs,BaseFile,The method has an empty catch block.
Empty Catch Block,NMaier.SimpleDlna.FileMediaServer,BackgroundCacher,C:\repos\nmaier_simpleDLNA\fsserver\BackgroundCacher.cs,Run,The method has an empty catch block.
Magic Number,NMaier.SimpleDlna.FileMediaServer,FileStore,C:\repos\nmaier_simpleDLNA\fsserver\FileStore.cs,OpenConnection,The following statement contains a magic number: lock (globalLock) {          newConnection = Sqlite.GetDatabaseConnection(storeFile);          try {            using (var ver = newConnection.CreateCommand()) {              ver.CommandText = "PRAGMA user_version";              var currentVersion = (uint)(long)ver.ExecuteScalar();              if (!currentVersion.Equals(SCHEMA)) {                throw new IndexOutOfRangeException("SCHEMA");              }            }          }          catch (Exception ex) {            NoticeFormat(              "Recreating database' schema update. ({0})"'              ex.Message              );            Sqlite.ClearPool(newConnection);            newConnection.Close();            newConnection.Dispose();            newConnection = null;            for (var i = 0; i < 10; ++i) {              try {                GC.Collect();                storeFile.Delete();                break;              }              catch (IOException) {                Thread.Sleep(100);              }            }            newConnection = Sqlite.GetDatabaseConnection(storeFile);          }          using (var pragma = connection.CreateCommand()) {            pragma.CommandText = "PRAGMA journal_size_limt = 33554432";            pragma.ExecuteNonQuery();          }        }
Magic Number,NMaier.SimpleDlna.FileMediaServer,FileStore,C:\repos\nmaier_simpleDLNA\fsserver\FileStore.cs,OpenConnection,The following statement contains a magic number: lock (globalLock) {          newConnection = Sqlite.GetDatabaseConnection(storeFile);          try {            using (var ver = newConnection.CreateCommand()) {              ver.CommandText = "PRAGMA user_version";              var currentVersion = (uint)(long)ver.ExecuteScalar();              if (!currentVersion.Equals(SCHEMA)) {                throw new IndexOutOfRangeException("SCHEMA");              }            }          }          catch (Exception ex) {            NoticeFormat(              "Recreating database' schema update. ({0})"'              ex.Message              );            Sqlite.ClearPool(newConnection);            newConnection.Close();            newConnection.Dispose();            newConnection = null;            for (var i = 0; i < 10; ++i) {              try {                GC.Collect();                storeFile.Delete();                break;              }              catch (IOException) {                Thread.Sleep(100);              }            }            newConnection = Sqlite.GetDatabaseConnection(storeFile);          }          using (var pragma = connection.CreateCommand()) {            pragma.CommandText = "PRAGMA journal_size_limt = 33554432";            pragma.ExecuteNonQuery();          }        }
