Method,LOC,CC,PC
MainForm:MainForm,8,1,0
MainForm:calcExperimentEnd,3,1,2
MainForm:calcStartEndTime,4,1,2
MainForm:calcStartGapEndTime,4,1,2
MainForm:BtnSelectOutputFolderClick,8,2,2
MainForm:TbOutputPathTextChanged,3,1,2
MainForm:MainFormLoad,22,3,2
MainForm:MainFormFormClosing,20,4,2
MainForm:ScanningTimerTick,9,2,2
MainForm:StartTimerTick,19,2,2
MainForm:CmbActiveScannersSelectedIndexChanged,3,1,2
MainForm:UpdateProgressTimerTick,5,1,2
MainForm:LbScannersListLeave,5,2,2
MainForm:CbScanStopCheckedChanged,83,6,2
MainForm:ScanNow,71,5,0
MainForm:EnableAllScanners,14,4,0
MainForm:UpdateNextScanProgress,14,2,0
MainForm:UpdateExperimentProgress,24,2,0
MainForm:Seconds2hhmmssString,13,1,1
MainForm:GetDateString,3,1,1
MainForm:CreateDefaultPicture,30,1,0
MainForm:BtnTestEmailSmsClick,18,5,2
MainForm:StartLogging,10,2,0
MainForm:StartEnvRoomLogging,15,2,0
MainForm:LogEnvRoom,14,2,0
Program:Main,5,1,1
ScannerControl:ScannerControl,7,1,0
ScannerControl:ScannerControl,6,1,1
ScannerControl:GetConnectedDevices,3,1,0
ScannerControl:SelectDevice,4,1,2
ScannerControl:InitScanner,9,1,1
ScannerControl:Scan,47,6,1
ScannerControl:Disable,11,2,0
ScannerControl:Enable,5,1,0
ScannerControl:SelectPicsProperties,8,1,1
ScannerControl:GetEncoderInfo,10,2,1
ScannerControl:SaveBitmapAsTiff,20,1,2
ScannerPowerManager:ScannerPowerManager,5,1,0
ScannerPowerManager:ScannerPowerManager,5,1,1
ScannerPowerManager:InitScannerPowerManager,5,1,1
ScannerPowerManager:DisableScanner,35,7,0
ScannerPowerManager:EnableScanner,35,7,0
ScannerPowerManager:ScannerName2InstanceId,16,2,0
ScannerPowerManager:FindImagingDevice,9,3,1
ScannerPowerManager:GetImagingDevicesList,3,1,0
ScannerPowerManager:GetScannerPortRelay,9,1,0
ScannerPowerManager:GetPowerMethod,17,3,0
ScannerPowerManager:PowerOff,12,1,0
ScannerPowerManager:PowerOn,11,1,0
ScannerPowerPort:ScannerPowerPort,4,1,2
ScnDevcon:ScnDevcon,6,1,0
ScnDevcon:GetImagingDevices,7,1,0
ScnDevcon:RunDevCon2FindImagingDevice,11,2,0
ScnDevcon:AnalayzeReturnedData,16,3,0
ScnDevcon:GetDeviceStatus,8,1,1
ScnDevcon:RunDevCon2FindDeviceStatus,11,2,0
ScnDevcon:AnalayzeDeviceStatus,16,4,0
ScnDevcon:DevconDisable,9,1,1
ScnDevcon:RunDevCon2DisableImagingDevice,5,1,0
ScnDevcon:DevconEnable,8,1,1
ScnDevcon:RunDevCon2EnableImagingDevice,5,1,0
ScnMngrException:ScnMngrException,2,1,1
ScnMngrException:ScnMngrException,2,1,2
RelayException:RelayException,2,1,1
RelayException:RelayException,2,1,2
ScnrPwrMngrException:ScnrPwrMngrException,2,1,1
ScnrPwrMngrException:ScnrPwrMngrException,2,1,2
ScnCtrlException:ScnCtrlException,2,1,1
ScnCtrlException:ScnCtrlException,2,1,2
ScnMngrLog:ScnMngrLog,6,1,0
ScnMngrLog:ScnMngrLog,6,1,1
ScnMngrLog:LogLine,7,1,1
ScnMngrLog:LogInfo,4,1,1
ScnMngrLog:LogWarn,4,1,1
ScnMngrLog:LogError,5,1,1
ScnMngrLog:LogFatal,5,1,1
UsbRelay:OpenAduDevice,1,1,1
UsbRelay:OpenAduDeviceBySerialNumber,1,1,2
UsbRelay:WriteAduDevice,1,1,5
UsbRelay:ReadAduDevice,1,1,5
UsbRelay:CloseAduDevice,1,1,1
UsbRelay:UsbRelay,8,2,1
UsbRelay:SendRelayCommand,10,2,1
UsbRelay:ReadRelayStatus,15,2,0
