Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,PopulateDesiredOutputGrid,The length of the statement  "		_gridDesiredOutput.Rows.Add (_desiredOutputs [i' 1].ToString ()' _desiredOutputs [i' 2].ToString ()' _desiredOutputs [i' 3].ToString ()); " is 137.
Long Statement,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,RunAlgorithm,The length of the statement  "			_actualOutput = (_trainingSet [i' 1] * _inputWeights [1]) + (_trainingSet [i' 2] * _inputWeights [2]) + (_trainingSet [i' 3] * _inputWeights [3]) + _inputWeights [0]; " is 166.
Long Statement,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,PopulateResultsGrid,The length of the statement  "	_gridTrainingResults.Rows.Add (_epochs' _trainingSet [i' 1]' _trainingSet [i' 2]' _trainingSet [i' 3]' _inputWeights [1].ToString ("N2")' _inputWeights [2].ToString ("N2")' _inputWeights [3].ToString ("N2")' _error); " is 216.
Long Statement,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,HighlightFinalWeights,The length of the statement  "	finWeightsCountLbl.Text = "W1: " + _inputWeights [_inputWeights.Length - 3].ToString ("N2") + "' " + "  W2: " + _inputWeights [_inputWeights.Length - 2].ToString ("N2") + "' " + "  W3: " + _inputWeights [_inputWeights.Length - 1].ToString ("N2"); " is 246.
Magic Number,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,PopulateDesiredOutputGrid,The following statement contains a magic number: for (int i = 0; i < _desiredOutputs.Length / 8; i++) {  	_gridDesiredOutput.Rows.Add (_desiredOutputs [i' 1].ToString ()' _desiredOutputs [i' 2].ToString ()' _desiredOutputs [i' 3].ToString ());  }  
Magic Number,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,PopulateDesiredOutputGrid,The following statement contains a magic number: for (int i = 0; i < _desiredOutputs.Length / 8; i++) {  	_gridDesiredOutput.Rows.Add (_desiredOutputs [i' 1].ToString ()' _desiredOutputs [i' 2].ToString ()' _desiredOutputs [i' 3].ToString ());  }  
Magic Number,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,PopulateDesiredOutputGrid,The following statement contains a magic number: for (int i = 0; i < _desiredOutputs.Length / 8; i++) {  	_gridDesiredOutput.Rows.Add (_desiredOutputs [i' 1].ToString ()' _desiredOutputs [i' 2].ToString ()' _desiredOutputs [i' 3].ToString ());  }  
Magic Number,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,PopulateDesiredOutputGrid,The following statement contains a magic number: _gridDesiredOutput.Rows.Add (_desiredOutputs [i' 1].ToString ()' _desiredOutputs [i' 2].ToString ()' _desiredOutputs [i' 3].ToString ());  
Magic Number,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,PopulateDesiredOutputGrid,The following statement contains a magic number: _gridDesiredOutput.Rows.Add (_desiredOutputs [i' 1].ToString ()' _desiredOutputs [i' 2].ToString ()' _desiredOutputs [i' 3].ToString ());  
Magic Number,SinglePerceptron.Presentation,Form1,C:\repos\danieldutton_AI-Single-Perceptron\SinglePerceptron.Presentation\Form1.cs,RunAlgorithm,The following statement contains a magic number: do {  	_error = 0;  	_epochs++;  	for (int i = 0; i <= 7; i++) {  		_actualOutput = (_trainingSet [i' 1] * _inputWeights [1]) + (_trainingSet [i' 2] * _inputWeights [2]) + (_trainingSet [i' 3] * _inputWeights [3]) + _inputWeights [0];  		_actualOutput = _actualOutput > 0 ? 1 : 0;  		aOutput [i] = _actualOutput;  		_ex = _desiredOutputs [i' desiredOutput] - _actualOutput;  		_error += _ex * _ex;  		_inputWeights [0] = _inputWeights [0] + _learningRate * _ex;  		_inputWeights [1] = _inputWeights [1] + _learningRate * _ex * _trainingSet [i' 1];  		_inputWeights [2] = _inputWeights [2] + _learningRate * _ex * _trainingSet [i' 2];  		_inputWeights [3] = _inputWeights [3] + _learningRate * _ex * _trainingSet [i' 3];  		PopulateResultsGrid (i);  	}  }  while (_error > 0);  
