Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,LoadGLTextures,The length of the statement  "           /*glTexImage2D(GL_TEXTURE_2D' 0' 3' TextureImage[0]->sizeX' TextureImage[0]->sizeY' 0' GL_RGB' GL_UNSIGNED_BYTE' TextureImage[0]->data); " is 136.
Long Statement,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,InitializeComponent,The length of the statement  "            System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager(typeof(FormParticleSystemSample)); " is 144.
Long Statement,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,InitializeComponent,The length of the statement  "            this.buttonBurst.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Left))); " is 149.
Long Statement,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,InitializeComponent,The length of the statement  "            this.checkBoxGravity.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Left))); " is 153.
Long Statement,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,InitializeComponent,The length of the statement  "            this.label1.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Left))); " is 144.
Long Statement,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,InitializeComponent,The length of the statement  "            this.openGLControl1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)  " is 150.
Magic Number,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,FormParticleSystemSample,The following statement contains a magic number: particles[loop].fade = (float)(random.Next(100)) / 1000.0f + 0.003f;
Magic Number,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,FormParticleSystemSample,The following statement contains a magic number: particles[loop].fade = (float)(random.Next(100)) / 1000.0f + 0.003f;
Magic Number,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,FormParticleSystemSample,The following statement contains a magic number: particles[loop].fade = (float)(random.Next(100)) / 1000.0f + 0.003f;
Magic Number,ParticleSystemSample,FormParticleSystemSample,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WinForms\ParticleSystemSample\FormParticleSystemSample.cs,FormParticleSystemSample,The following statement contains a magic number: particles[loop].r = colors[loop * (int)((float)12 / (float)particleCount)' 0];
