Implementation smell,Namespace,Class,File,Method,Description
Long Method,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Map,The method has 106 lines of code.
Long Method,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Sampling,The method has 151 lines of code.
Long Method,FdbShell,Program,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Program.cs,MainAsync,The method has 435 lines of code.
Complex Method,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Dir,Cyclomatic complexity of the method is 9
Complex Method,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Show,Cyclomatic complexity of the method is 8
Complex Method,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Map,Cyclomatic complexity of the method is 11
Complex Method,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Sampling,Cyclomatic complexity of the method is 8
Complex Method,Mono.Options,Option,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\Options.cs,Option,Cyclomatic complexity of the method is 8
Complex Method,Mono.Options,Option,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\Options.cs,ParsePrototype,Cyclomatic complexity of the method is 9
Complex Method,Mono.Options,OptionSet,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\Options.cs,Parse,Cyclomatic complexity of the method is 8
Complex Method,Mono.Options,OptionSet,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\Options.cs,WriteOptionDescriptions,Cyclomatic complexity of the method is 10
Complex Method,Mono.Options,OptionSet,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\Options.cs,WriteOptionPrototype,Cyclomatic complexity of the method is 8
Complex Method,Mono.Terminal,LineEditor,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\getline.cs,WordForward,Cyclomatic complexity of the method is 8
Complex Method,Mono.Terminal,LineEditor,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\getline.cs,WordBackward,Cyclomatic complexity of the method is 9
Complex Method,Mono.Terminal,LineEditor,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Mono.Options\getline.cs,EditLoop,Cyclomatic complexity of the method is 9
Long Parameter List,FdbShell,FdbCliCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\FdbCliCommands.cs,RunFdbCliCommand,The method has 5 parameters. Parameters: command' options' clusterFile' log' ct
Long Parameter List,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Dir,The method has 6 parameters. Parameters: path' extras' options' db' log' ct
Long Parameter List,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,CreateDirectory,The method has 5 parameters. Parameters: path' extras' db' log' ct
Long Parameter List,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,RemoveDirectory,The method has 5 parameters. Parameters: path' extras' db' log' ct
Long Parameter List,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,MoveDirectory,The method has 6 parameters. Parameters: srcPath' dstPath' extras' db' log' ct
Long Parameter List,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,ShowDirectoryLayer,The method has 5 parameters. Parameters: path' extras' db' log' ct
Long Parameter List,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,ChangeDirectoryLayer,The method has 6 parameters. Parameters: path' layer' extras' db' log' ct
Long Parameter List,FdbShell,BasicCommands,C:\repos\Doxense_foundationdb-dotnet-client\FdbShell\Commands\BasicCommands.cs,Count,The method has 5 parameters. Parameters: path' extras' db' log' ct
