Implementation smell,Namespace,Class,File,Method,Description
Complex Method,WebPlayer,Play,C:\repos\textadventures_quest\WebPlayer\Play.aspx.cs,Page_Load,Cyclomatic complexity of the method is 8
Complex Method,WebPlayer.Mobile,Play,C:\repos\textadventures_quest\WebPlayer\Mobile\Play.aspx.cs,Page_Load,Cyclomatic complexity of the method is 8
Long Parameter List,WebPlayer,Play,C:\repos\textadventures_quest\WebPlayer\Play.aspx.cs,LoadGame,The method has 6 parameters. Parameters: gameFile' isCompiled' id' folder' loadData' apiGameData
Long Parameter List,WebPlayer.Mobile,Play,C:\repos\textadventures_quest\WebPlayer\Mobile\Play.aspx.cs,LoadGame,The method has 6 parameters. Parameters: gameFile' isCompiled' id' folder' loadData' apiGameData
Long Statement,WebPlayer,AzureFileManager,C:\repos\textadventures_quest\WebPlayer\AzureFileManager.cs,GetResourceUrlRoot,The length of the statement  "            return string.Format("https://textadventures.blob.core.windows.net/editorgames/{0}"' id.Substring(7' id.LastIndexOf('/') - 6)); " is 127.
Long Statement,WebPlayer,InterfaceListHandler,C:\repos\textadventures_quest\WebPlayer\InterfaceListHandler.cs,SendUpdatedList,The length of the statement  "                m_buffer.AddJavaScriptToBuffer("updateList"' new StringParameter(listName)' PlayerHelper.ListDataParameter(m_lists[listType])); " is 127.
Long Statement,WebPlayer,OutputBuffer,C:\repos\textadventures_quest\WebPlayer\OutputBuffer.cs,AddJavaScriptToBuffer,The length of the statement  "                m_javaScriptBuffer.Add(string.Format("{0}({1})"' function' string.Join("'"' parameters.Select(p => p.GetParameter())))); " is 120.
Long Statement,WebPlayer,Play,C:\repos\textadventures_quest\WebPlayer\Play.aspx.cs,m_player_ShowMenu,The length of the statement  "            m_buffer.AddJavaScriptToBuffer("showMenu"' new StringParameter(caption)' new DictionaryParameter(options)' new BooleanParameter(allowCancel)); " is 142.
Long Statement,WebPlayer,Play,C:\repos\textadventures_quest\WebPlayer\Play.aspx.cs,cmdSubmit_Click,The length of the statement  "                SessionTimeoutMessage("<b>Sorry' your session has expired and the game has finished.</b><br/><br/>Press your browser's Refresh button to start again."); " is 152.
Long Statement,WebPlayer,PlayerHandler,C:\repos\textadventures_quest\WebPlayer\PlayerHandler.cs,BindMenu,The length of the statement  "            m_buffer.AddJavaScriptToBuffer("bindMenu"' new StringParameter(linkid)' new StringParameter(verbs)' new StringParameter(text)' new StringParameter(elementId)); " is 159.
