Implementation smell,Namespace,Class,File,Method,Description
Long Method,ICSharpCode.AvalonEdit.Indentation.CSharp,IndentationReformatter,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Indentation\CSharp\IndentationReformatter.cs,Step,The method has 260 lines of code.
Complex Method,ICSharpCode.AvalonEdit,TextEditor,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\TextEditor.cs,ScrollTo,Cyclomatic complexity of the method is 11
Complex Method,ICSharpCode.AvalonEdit.CodeCompletion,CompletionList,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\CodeCompletion\CompletionList.cs,HandleKey,Cyclomatic complexity of the method is 29
Complex Method,ICSharpCode.AvalonEdit.CodeCompletion,OverloadInsightWindow,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\CodeCompletion\OverloadInsightWindow.cs,OnKeyDown,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Document,TextUtilities,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\NewLineFinder.cs,GetCharacterClass,Cyclomatic complexity of the method is 14
Complex Method,ICSharpCode.AvalonEdit.Document,TextUtilities,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\NewLineFinder.cs,GetNextCaretPosition,Cyclomatic complexity of the method is 21
Complex Method,ICSharpCode.AvalonEdit.Document,TextSegmentCollection,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextSegmentCollection.cs,FindOverlappingSegments,Cyclomatic complexity of the method is 8
Complex Method,ICSharpCode.AvalonEdit.Document,TextSegmentCollection,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextSegmentCollection.cs,UpdateAugmentedData,Cyclomatic complexity of the method is 9
Complex Method,ICSharpCode.AvalonEdit.Document,TextSegmentCollection,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextSegmentCollection.cs,RemoveNode,Cyclomatic complexity of the method is 8
Complex Method,ICSharpCode.AvalonEdit.Document,TextSegmentCollection,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextSegmentCollection.cs,FixTreeOnDelete,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Document,TextAnchorTree,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextAnchorTree.cs,HandleTextChange,Cyclomatic complexity of the method is 11
Complex Method,ICSharpCode.AvalonEdit.Document,TextAnchorTree,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextAnchorTree.cs,RemoveNode,Cyclomatic complexity of the method is 8
Complex Method,ICSharpCode.AvalonEdit.Document,TextAnchorTree,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextAnchorTree.cs,FixTreeOnDelete,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Document,LineManager,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\LineManager.cs,SetLineLength,Cyclomatic complexity of the method is 9
Complex Method,ICSharpCode.AvalonEdit.Document,DocumentLineTree,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\DocumentLineTree.cs,RemoveNode,Cyclomatic complexity of the method is 8
Complex Method,ICSharpCode.AvalonEdit.Document,DocumentLineTree,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\DocumentLineTree.cs,FixTreeOnDelete,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Document,TextDocument,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextDocument.cs,Replace,Cyclomatic complexity of the method is 19
Complex Method,ICSharpCode.AvalonEdit.Document,TextDocument,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Document\TextDocument.cs,DoReplace,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Editing,Caret,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\Caret.cs,RevalidateVisualColumn,Cyclomatic complexity of the method is 9
Complex Method,ICSharpCode.AvalonEdit.Editing,CaretNavigationCommandHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\CaretNavigationCommandHandler.cs,GetNewCaretPosition,Cyclomatic complexity of the method is 25
Complex Method,ICSharpCode.AvalonEdit.Editing,CaretNavigationCommandHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\CaretNavigationCommandHandler.cs,GetUpDownCaretPosition,Cyclomatic complexity of the method is 18
Complex Method,ICSharpCode.AvalonEdit.Editing,EditingCommandHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\EditingCommandHandler.cs,TransformSelectedLines,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Editing,EditingCommandHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\EditingCommandHandler.cs,TransformSelectedSegments,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Editing,EditingCommandHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\EditingCommandHandler.cs,OnTab,Cyclomatic complexity of the method is 9
Complex Method,ICSharpCode.AvalonEdit.Editing,EditingCommandHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\EditingCommandHandler.cs,OnPaste,Cyclomatic complexity of the method is 8
Complex Method,ICSharpCode.AvalonEdit.Editing,TextRangeProvider,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\TextRangeProvider.cs,ExpandToEnclosingUnit,Cyclomatic complexity of the method is 14
Complex Method,ICSharpCode.AvalonEdit.Editing,TextRangeProvider,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\TextRangeProvider.cs,MoveEndpointByUnit,Cyclomatic complexity of the method is 16
Complex Method,ICSharpCode.AvalonEdit.Editing,SelectionMouseHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\SelectionMouseHandler.cs,StartDrag,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Editing,SelectionMouseHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\SelectionMouseHandler.cs,textArea_MouseLeftButtonDown,Cyclomatic complexity of the method is 16
Complex Method,ICSharpCode.AvalonEdit.Editing,SimpleSelection,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\SimpleSelection.cs,ReplaceSelectionWithText,Cyclomatic complexity of the method is 10
Complex Method,ICSharpCode.AvalonEdit.Editing,TextAreaInputHandler,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Editing\TextAreaInputHandler.cs,Detach,Cyclomatic complexity of the method is 8
Complex Method,ICSharpCode.AvalonEdit.Folding,FoldingElementGenerator,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Folding\FoldingElementGenerator.cs,ConstructElement,Cyclomatic complexity of the method is 9
Complex Method,ICSharpCode.AvalonEdit.Folding,FoldingManager,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Folding\FoldingManager.cs,UpdateFoldings,Cyclomatic complexity of the method is 11
Complex Method,ICSharpCode.AvalonEdit.Folding,FoldingMargin,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Folding\FoldingMargin.cs,CalculateFoldLinesForFoldingsActiveAtStart,Cyclomatic complexity of the method is 9
Complex Method,ICSharpCode.AvalonEdit.Folding,FoldingMargin,F:\newReposMay17\icsharpcode_AvalonEdit\ICSharpCode.AvalonEdit\Folding\FoldingMargin.cs,CalculateFoldLinesForMarkers,Cyclomatic complexity of the method is 9
