Implementation smell,Namespace,Class,File,Method,Description
Long Method,WizardsDuel.Game,GameFactory,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\GameFactory.cs,LoadParticleFromTemplate,The method has 127 lines of code.
Complex Method,WizardsDuel.Game,GameFactory,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\GameFactory.cs,LoadFromTemplate,Cyclomatic complexity of the method is 25
Complex Method,WizardsDuel.Game,GameFactory,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\GameFactory.cs,LoadParticleFromTemplate,Cyclomatic complexity of the method is 83
Complex Method,WizardsDuel.Game,GameFactory,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\GameFactory.cs,LoadSkill,Cyclomatic complexity of the method is 13
Complex Method,WizardsDuel.Game,GameFactory,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\GameFactory.cs,LoadSkillBehaviour,Cyclomatic complexity of the method is 32
Complex Method,WizardsDuel.Game,GameFactory,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\GameFactory.cs,ParseEffect,Cyclomatic complexity of the method is 23
Complex Method,WizardsDuel.Game,Simulator,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\Simulator.cs,TrySkill,Cyclomatic complexity of the method is 10
Complex Method,WizardsDuel.Game,ConstructionBlock,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\WorldFactory.cs,RotateCCW,Cyclomatic complexity of the method is 8
Complex Method,WizardsDuel.Game,ConstructionBlock,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\WorldFactory.cs,RotateCW,Cyclomatic complexity of the method is 8
Complex Method,WizardsDuel.Game,BufferLevel,C:\repos\tndwolf_Wizards_Duel\Wizards_Duel\Wizards_Duel\Game\WorldFactory.cs,AddRandomBlock,Cyclomatic complexity of the method is 8
