Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Kinect.Pong.Models,Ball,1,8,9,0,2,150,22,0,0,0.38,3,3,Kinect.Pong.Models.Side' Kinect.Pong.Models.Paddle' Kinect.Pong.Models.PongGame,Kinect.Pong.Models.Paddle' Kinect.Pong.Models.PongGame' Kinect.Pong.Models.ScoreEventArgs
Kinect.Pong.Models,Paddle,2,8,13,0,4,172,20,0,0,0.38,2,3,Kinect.Pong.Models.Side' Kinect.Pong.Models.Ball,Kinect.Pong.Models.Ball' Kinect.Pong.Models.PongGame' Kinect.Pong.ViewModels.MainViewModel
Kinect.Pong.Models,Side,0,0,0,0,0,5,0,0,0,-1,0,5,,Kinect.Pong.Models.Ball' Kinect.Pong.Models.Paddle' Kinect.Pong.Models.PongGame' Kinect.Pong.Models.ScoreEventArgs' Kinect.Pong.ViewModels.MainViewModel
Kinect.Pong.Models,PongGame,2,11,7,0,5,104,14,0,0,0.36,4,2,Kinect.Pong.Models.Side' Kinect.Pong.Models.Ball' Kinect.Pong.Models.Paddle' Kinect.Pong.Models.ScoreEventArgs,Kinect.Pong.Models.Ball' Kinect.Pong.ViewModels.MainViewModel
Kinect.Pong.Models,ScoreEventArgs,0,1,2,0,1,10,1,0,0,-1,2,2,Kinect.Pong.Models.Side' Kinect.Pong.Models.Ball,Kinect.Pong.Models.PongGame' Kinect.Pong.ViewModels.MainViewModel
Kinect.Pong.ViewModels,MainViewModel,10,10,8,0,1,247,12,0,1,0.3,12,0,Kinect.Core.CameraView' Kinect.Core.MyKinect' Kinect.Core.User' Kinect.Pong.Models.PongGame' Kinect.Pong.Models.ScoreEventArgs' Kinect.Core.Gestures.AccelerationGesture' Kinect.Core.IUserChangedEvent' Kinect.Core.KinectUserEventArgs' Kinect.Pong.Models.Side' Kinect.Pong.Models.Paddle' Kinect.Core.Gestures.AccelerationEventArgs' Kinect.Core.KinectEventArgs,
Kinect.Pong.ViewModels,ResourcesViewModelBase,0,1,6,0,1,35,3,1,0,-1,0,0,,
Kinect.Pong,App,1,3,0,0,3,47,4,0,0,0.67,0,0,,
Kinect.Pong,MainWindow,1,3,0,0,1,38,4,0,0,0.67,0,0,,
Kinect.Pong.Properties,Resources,2,1,2,0,0,41,1,0,0,0,0,0,,
Kinect.Pong.Properties,Settings,1,0,1,0,0,12,0,0,0,-1,0,0,,
XamlGeneratedNamespace,GeneratedInternalTypeHelper,0,5,0,0,0,44,5,0,0,-1,0,0,,
