Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IPacketData,0,0,3,0,0,12,0,22,0,0,0,11
IPacketHandler,0,1,1,0,1,7,1,4,0,0,2,1
IHandshakeHandler,0,1,1,0,0,15,2,1,1,0,1,1
ILoginHandler,1,0,1,1,0,9,0,1,1,0,0,1
IStateHandler,0,2,1,0,0,22,4,1,1,0,2,1
IPlayHandler,0,0,1,0,0,8,0,1,1,0,0,1
IProtocol,0,0,0,0,0,3,0,1,0,0,0,0
MinecraftServer,1,8,1,0,4,61,8,0,0,0.5,10,0
PacketService,5,4,0,5,3,37,5,0,0,0.7,8,1
ProtocolEngineDictionary,5,7,0,3,7,62,9,0,0,0.69,4,1
MultiKeyValue,6,0,0,6,0,9,0,0,0,0,3,1
ProtocolEngine,2,6,3,0,6,77,10,0,0,0.67,6,3
ProtocolState,0,0,0,0,0,7,0,0,0,0,0,8
Side,0,0,0,0,0,6,0,0,0,0,0,5
ProtocolVersion,117,4,0,117,3,360,4,0,0,1,0,8
MinecraftClient,1,4,4,0,4,63,9,0,0,0.5,12,14
HandshakeEventArgs,0,1,4,0,1,38,1,0,1,0,2,2
LoginStartEventArgs,0,1,1,0,1,11,1,0,1,0,2,0
MinecraftPacketEventArgs,1,1,0,1,1,8,1,4,1,0,1,0
MinecraftPlayerEventArgs,0,1,1,0,1,11,1,1,1,0,1,0
MinecraftEventArgs,0,0,0,0,0,3,0,1,0,0,0,0
StatusPingEventArgs,0,1,1,0,1,11,1,0,2,0,2,2
StatusRequestEventArgs,1,1,0,1,1,8,1,0,2,0,3,2
MC18HandshakeHandlers,0,1,0,0,1,16,2,0,2,0,4,1
MC18LoginHandlers,0,1,0,0,1,20,2,0,2,0,13,1
MC18StatusHandlers,0,1,0,0,1,18,3,0,2,0,8,1
MC18PlayHandlers,0,1,0,0,1,8,1,0,2,0,2,1
MC18ProtocolTemplate,0,3,0,0,3,32,3,0,0,0,3,1
MC18_Protocol,1,0,0,0,0,4,0,0,1,0,1,0
MC18PacketReader,0,12,0,0,1,127,17,0,0,0,15,1
MC18PacketWriter,0,18,0,0,1,186,29,0,0,0,19,1
Settings,1,0,2,0,0,21,0,0,0,0,0,0
HandshakePacket,4,1,3,4,1,29,1,0,1,0,2,4
EncryptResponsePacket,2,1,3,2,1,25,1,0,1,0,0,2
LoginStartPacket,1,1,3,1,1,23,1,0,1,0,0,4
EncryptRequestPacket,3,1,3,3,1,27,1,0,1,0,0,2
LoginKickPacket,1,1,3,1,1,23,1,0,1,1,0,3
LoginSuccessPacket,2,1,3,2,1,25,1,0,1,0,0,3
SetCompressionPacket,1,1,3,1,1,23,1,0,1,0,0,2
ChatMessagePacket,2,1,3,2,1,27,1,0,1,0,2,2
EntityEquipmentPacket,1,0,3,1,0,22,0,0,1,0,0,1
JoinGamePacket,7,1,3,7,1,37,1,0,1,0,4,2
KeepALivePacket,1,1,3,1,1,25,1,0,1,0,0,1
KickPacket,1,1,3,1,1,25,1,0,1,1,0,3
PlayerAbilityPacket,1,0,3,1,0,21,0,0,1,0,0,0
PluginMessagePacket,2,1,3,2,1,27,1,0,1,0,0,0
RespawnPacket,4,1,3,4,1,31,1,0,1,0,4,0
SoundEffectPacket,4,1,3,4,1,31,1,0,1,0,2,0
SpawnPositionPacket,1,1,3,1,1,25,1,0,1,0,1,1
TabCompletePacket,1,1,3,1,1,25,1,0,1,0,0,0
TimeUpdatePacket,2,1,3,2,1,27,1,0,1,0,0,1
StatusRequestPacket,0,0,3,0,0,18,0,0,1,0,0,4
StatusPingPacket,1,1,3,1,1,23,1,0,1,1,0,4
StatusResponsePacket,1,1,3,1,1,113,1,0,1,1,0,4
