Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,PageTypeBuilder.Migrations,MigrationContext,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationContext.cs,MigrationContext,The method has 5 parameters.
Long Identifier,PageTypeBuilder.Migrations,MigrationsHook,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationsHook.cs,ValidateMigrations,The length of the parameter numbersOfMigrationsInAppDomain is 30.
Long Statement,PageTypeBuilder.Migrations,MigrationsHook,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationsHook.cs,ValidateMigrations,The length of the statement  "		var errorMessage = "Unable to find one or more executed migrations in the application domain." + " This may be caused by someone else using the same database having created a migration." + " Try getting the latest source code. The migrations are: " + migrationsNotInAppDomain.Select (m => m.ToString ()).Aggregate ((accumulate' name) => accumulate + "' " + name) + ". Although not advisable' you can also disable migrations in web.config."; " is 440.
Long Statement,PageTypeBuilder.Migrations,MigrationsHook,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationsHook.cs,ValidateNames,The length of the statement  "		var errorMessage = string.Format ("Migration(s) with invalid name found: {0}. " + "Migrations should be named MigrationX where X is " + "a number which doesn't start with 0."' withInvalidNames.Select (type => type.Name).Aggregate ((accumulate' name) => accumulate + "' " + name)); " is 280.
Long Statement,PageTypeBuilder.Migrations,MigrationsHook,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationsHook.cs,ValidateAllInSameNamespace,The length of the statement  "		string errorMessage = "Migrations found in multiple namespaces. " + "All concrete classes implementing IMigration" + "must reside in the same namespaces."; " is 155.
Long Statement,PageTypeBuilder.Migrations,MigrationsHook,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationsHook.cs,ValidateNamesInConsecutiveOrder,The length of the statement  "	string errorMessage = "All migrations must be numbered in a consecutive order." + " Found: " + migrationNumbers.Select (x => x.ToString ()).Aggregate ((accumulate' number) => accumulate + "' " + number) + " Expected: " + comparisonNumbers.Select (x => x.ToString ()).Aggregate ((accumulate' number) => accumulate + "' " + number); " is 330.
Long Statement,PageTypeBuilder.Migrations,MigrationsHook,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationsHook.cs,ExecuteMigrations,The length of the statement  "	var lastApplied = store.Items<ExecutedMigration> ().OrderByDescending (migration => migration.Number).Take (1).ToList ().Select (migration => migration.Number).FirstOrDefault (); " is 178.
Long Statement,PageTypeBuilder.Migrations,MigrationsHook,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\MigrationsHook.cs,GetStore,The length of the statement  "	return DynamicDataStoreFactory.Instance.GetStore (storeName) ?? DynamicDataStoreFactory.Instance.CreateStore (storeName' type); " is 127.
Long Statement,PageTypeBuilder.Migrations,PageDefinitionAction,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\PageDefinitionAction.cs,Delete,The length of the statement  "	log.DebugFormat ("Deleting page definition named {0} from page type with id {1}"' pageDefinition.Name' pageDefinition.PageTypeID); " is 130.
Long Statement,PageTypeBuilder.Migrations,PageDefinitionAction,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\PageDefinitionAction.cs,Rename,The length of the statement  "	log.DebugFormat ("Renaming page definition associated with page type with id {0}" + " from {1} to {2}."' pageDefinition.PageTypeID' pageDefinition.Name' newName); " is 162.
Long Statement,PageTypeBuilder.Migrations,PageDefinitionAction,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\PageDefinitionAction.cs,ChangeTypeTo,The length of the statement  "		log.WarnFormat ("Tried to change type of page definition named {0} associated with page type with id " + "{1} but was unable to find a page definition type for the new type ({2})."' pageDefinition.Name' pageDefinition.PageTypeID' typeof(T).Name); " is 246.
Long Statement,PageTypeBuilder.Migrations,PageDefinitionAction,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\PageDefinitionAction.cs,ChangeTypeTo,The length of the statement  "	log.DebugFormat ("Changing type of page definition named {0} associated with page type with id {1}" + " from type {2} to type {3}."' pageDefinition.Name' pageDefinition.PageTypeID' pageDefinition.Type.Name' newType.Name); " is 221.
Long Statement,PageTypeBuilder.Migrations,PageTypeAction,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Migrations\PageTypeAction.cs,PageDefinition,The length of the statement  "			log.WarnFormat ("Tried to retrieve page definition named {0} from page type {1} but the page type" + " does not have a page definition by that name."' name' pageDefinition); " is 173.
