Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MaterialDesignThemes.Uwp,Shadow,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Shadow.cs,Draw,The length of the statement  "                clds.FillRoundedRectangle(new Rect(borderPoint.X' borderPoint.Y' border.ActualWidth' border.ActualHeight)' (float)border.CornerRadius.TopLeft' (float)border.CornerRadius.TopLeft' Color.FromArgb(128' 0' 0' 0)); " is 209.
Long Statement,MaterialDesignThemes.Uwp,Shadow,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Shadow.cs,Draw,The length of the statement  "                        TransformMatrix = Matrix3x2.CreateScale(1.0f' new Vector2((float)(border.ActualWidth / 2)' ((float)border.ActualHeight / 2))) " is 125.
Long Statement,MaterialDesignThemes.Uwp,Ripple,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Ripple.cs,OnSizeChanged,The length of the statement  "            Clip = new RectangleGeometry { Rect = new Windows.Foundation.Rect(0' 0' sizeChangedEventArgs.NewSize.Width' sizeChangedEventArgs.NewSize.Height) }; " is 147.
Magic Number,MaterialDesignThemes.Uwp,Shadow,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Shadow.cs,Draw,The following statement contains a magic number: clds.FillRoundedRectangle(new Rect(borderPoint.X' borderPoint.Y' border.ActualWidth' border.ActualHeight)' (float)border.CornerRadius.TopLeft' (float)border.CornerRadius.TopLeft' Color.FromArgb(128' 0' 0' 0));
Magic Number,MaterialDesignThemes.Uwp,Shadow,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Shadow.cs,Draw,The following statement contains a magic number: var shadowEffect = new Transform2DEffect              {                  Source =                      new Transform2DEffect                      {                          Source = new ShadowEffect                          {                              BlurAmount = 2'                              ShadowColor = Color.FromArgb(160' 0' 0' 0)'                              Source = cl                          }'                          //TODO not doing any scaling right now' confirm with larger shadows                          TransformMatrix = Matrix3x2.CreateScale(1.0f' new Vector2((float)(border.ActualWidth / 2)' ((float)border.ActualHeight / 2)))                        }'                  TransformMatrix = Matrix3x2.CreateTranslation(0' 1)              };
Magic Number,MaterialDesignThemes.Uwp,Shadow,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Shadow.cs,Draw,The following statement contains a magic number: var shadowEffect = new Transform2DEffect              {                  Source =                      new Transform2DEffect                      {                          Source = new ShadowEffect                          {                              BlurAmount = 2'                              ShadowColor = Color.FromArgb(160' 0' 0' 0)'                              Source = cl                          }'                          //TODO not doing any scaling right now' confirm with larger shadows                          TransformMatrix = Matrix3x2.CreateScale(1.0f' new Vector2((float)(border.ActualWidth / 2)' ((float)border.ActualHeight / 2)))                        }'                  TransformMatrix = Matrix3x2.CreateTranslation(0' 1)              };
Magic Number,MaterialDesignThemes.Uwp,Shadow,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Shadow.cs,Draw,The following statement contains a magic number: var shadowEffect = new Transform2DEffect              {                  Source =                      new Transform2DEffect                      {                          Source = new ShadowEffect                          {                              BlurAmount = 2'                              ShadowColor = Color.FromArgb(160' 0' 0' 0)'                              Source = cl                          }'                          //TODO not doing any scaling right now' confirm with larger shadows                          TransformMatrix = Matrix3x2.CreateScale(1.0f' new Vector2((float)(border.ActualWidth / 2)' ((float)border.ActualHeight / 2)))                        }'                  TransformMatrix = Matrix3x2.CreateTranslation(0' 1)              };
Magic Number,MaterialDesignThemes.Uwp,Shadow,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Shadow.cs,Draw,The following statement contains a magic number: var shadowEffect = new Transform2DEffect              {                  Source =                      new Transform2DEffect                      {                          Source = new ShadowEffect                          {                              BlurAmount = 2'                              ShadowColor = Color.FromArgb(160' 0' 0' 0)'                              Source = cl                          }'                          //TODO not doing any scaling right now' confirm with larger shadows                          TransformMatrix = Matrix3x2.CreateScale(1.0f' new Vector2((float)(border.ActualWidth / 2)' ((float)border.ActualHeight / 2)))                        }'                  TransformMatrix = Matrix3x2.CreateTranslation(0' 1)              };
Magic Number,MaterialDesignThemes.Uwp,Ripple,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Ripple.cs,OnPointerPressed,The following statement contains a magic number: RippleX = point.Position.X - RippleSize/2;
Magic Number,MaterialDesignThemes.Uwp,Ripple,D:\research\architectureSmells\repos\ButchersBoy_MaterialDesignInXamlToolkit\MaterialDesignThemes.Uwp\Ripple.cs,OnPointerPressed,The following statement contains a magic number: RippleY = point.Position.Y - RippleSize/2;
