Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BufferedState,0,1,1,0,1,28,1,0,1,0,0,1
CircularArray,1,5,1,0,3,81,6,1,0,1,0,0
History,2,3,2,0,3,89,7,1,1,1,0,0
IMessage,0,0,1,0,0,12,0,1,0,0,0,1
Message,0,1,1,0,1,22,1,0,1,0,0,2
MessageCollection,0,0,0,0,0,6,0,0,0,0,0,1
MessageExtensions,0,1,0,0,1,16,1,0,0,0,1,0
Game,0,4,2,0,4,62,9,0,1,0,3,1
ServerUpdateRateCounter,2,1,5,1,1,68,2,0,1,0,1,1
Configuration,0,2,1,0,0,43,5,0,0,0,0,0
Entity,0,3,3,0,3,54,3,1,1,0,1,0
GameManager,1,3,6,0,2,112,10,0,1,0.67,8,1
GameServer,2,7,2,0,2,118,13,0,0,0.93,5,1
GameServerState,0,0,0,0,0,22,0,0,0,0,0,1
GameTime,2,1,4,0,0,49,1,0,0,0,1,9
GameTimeExtensions,6,4,0,0,4,98,10,0,0,0,1,0
IComponent,0,0,1,0,0,13,0,1,1,0,0,1
IEntity,0,1,3,0,0,30,1,1,1,0,1,2
IGameManagerComponent,0,0,1,0,0,13,0,2,1,0,0,1
IInitializer,0,1,0,0,0,10,1,4,0,0,0,0
IModule,0,0,2,0,0,18,0,1,1,0,0,1
IScriptManager,0,0,1,0,0,9,0,1,0,0,0,0
ScriptCollection,1,13,4,0,11,116,14,0,0,0.15,0,1
IUpdatable,0,1,0,0,0,11,1,3,0,0,1,0
IUpdateComponent,0,0,0,0,0,6,0,1,2,0,0,3
UpdateComponent,0,2,1,0,2,26,2,2,3,0,1,0
