Method,LOC,CC,PC
ArduinoMega:ArduinoMega,4,1,1
ArduinoMega:SetServoMode,17,2,4
ArduinoMega:SetPinMode,29,9,2
ArduinoMega:SetDO,21,1,2
ArduinoMega:SetPWM,15,1,2
ArduinoMega:SetServo,14,1,2
ArduinoMega:SetSamplingInterval,7,1,1
ArduinoMega:GetCurrentPinState,5,1,1
ArduinoMega:ReadAnalog,9,1,1
ArduinoMega:ReadDigital,8,1,1
ArduinoMega:Dispose,3,1,0
ArduinoUno:ArduinoUno,4,1,1
ArduinoUno:SetServoMode,17,2,4
ArduinoUno:SetPinMode,31,9,2
ArduinoUno:SetDO,21,1,2
ArduinoUno:SetPWM,15,1,2
ArduinoUno:SetServo,14,1,2
ArduinoUno:SetSamplingInterval,7,1,1
ArduinoUno:GetCurrentPinState,5,1,1
ArduinoUno:ReadAnalog,9,1,1
ArduinoUno:ReadDigital,8,1,1
ArduinoUno:Dispose,3,1,0
EasyFirmata:EasyFirmata,9,1,1
EasyFirmata:ReInit,4,1,0
EasyFirmata:AdvanceInitialization,58,32,0
EasyFirmata:Handle,6,1,1
EasyFirmata:Handle,6,1,1
EasyFirmata:Handle,5,1,1
EasyFirmata:Handle,6,2,1
EasyFirmata:Handle,14,3,1
EasyFirmata:Handle,13,2,1
EasyFirmata:Handle,8,1,1
EasyFirmata:Handle,7,2,1
EasyFirmata:Handle,3,1,1
EasyFirmata:Handle,3,1,1
EasyFirmata:OnInitialized,6,2,0
EasyFirmata:OnNewAnalogValue,9,2,2
EasyFirmata:OnNewDigitalValue,9,2,2
EasyFirmata:OnNewStringMessage,8,2,1
EasyFirmata:OnPinStateReceived,10,2,1
EasyFirmata:OnI2CMessageReceived,10,2,1
EasyFirmata:GetDigitalPortValues,10,3,1
EasyFirmata:StopReports,14,3,0
EasyFirmata:SendMessage,5,1,1
EasyFirmata:Dispose,4,1,1
Pin:Pin,4,1,0
Pin:Pin,7,4,1
Pin:HasPinCapability,3,1,1
Pin:ResolutionOfCapability,6,2,1
Pin:HasDigitalCapability,3,1,0
Pin:HasInputCapability,3,1,0
Pin:IsInputMode,3,1,0
Pin:HasOutputCapability,3,1,0
Pin:IsOutputMode,3,1,0
Pin:HasAnalogCapability,3,1,0
Pin:IsAnalogMode,3,1,0
Pin:HasPWMCapability,3,1,0
Pin:IsPWMMode,3,1,0
Pin:HasServoCapability,3,1,0
Pin:IsServoMode,3,1,0
Pin:HasShiftCapability,3,1,0
Pin:IsShiftMode,3,1,0
Pin:HasI2CCapability,3,1,0
Pin:IsI2CMode,3,1,0
BitHelper:BytesToInt,3,1,2
BitHelper:IntToBytes,4,1,3
BitHelper:GetBytesFromInt,13,3,2
BitHelper:IntArrayToBytesArray,10,2,1
BitHelper:PortVal2PinVals,7,2,1
BitHelper:PinVals2PortVal,7,2,1
FirmataBase:FirmataBase,4,1,1
FirmataBase:AddBasicMessageCreators,22,1,3
FirmataBase:AddBasicMessageHandlers,11,1,2
FirmataEmptyBase:FirmataEmptyBase,9,1,1
FirmataEmptyBase:Initialize,14,2,0
FirmataEmptyBase:ProviderDataReceived,7,1,2
FirmataEmptyBase:Dispose,4,1,0
FirmataEmptyBase:Dispose,13,3,1
FirmataEmptyBase:SendMessage,12,2,1
FirmataEmptyBase:ReceiveQueueThread,23,3,0
FirmataEmptyBase:HandleByte,35,8,2
IMessageBroker:Subscribe,1,1,1
IMessageBroker:UnSubscribe,1,1,1
IMessageBroker:CreateEvent,1,1,1
MessageBroker:MessageBroker,5,1,0
MessageBroker:Subscribe,12,3,2
MessageBroker:UnSubscribe,12,3,2
MessageBroker:CreateEvent,15,4,1
AnalogOutputMessageCreator:CreateMessage,13,2,1
BaseMessageCreator:CreateMessage,1,1,1
BaseMessageCreator:CreateMessage,3,1,1
DigitalMessageCreator:CreateMessage,12,2,1
ExtendedAnalogMessageCreator:CreateMessage,14,3,1
I2CConfigMessageCreator:CreateMessage,14,2,1
I2CRequestMessageCreator:CreateMessage,21,3,1
IMessageCreator:CreateMessage,1,1,1
PinModeMessageCreator:CreateMessage,12,3,1
PinStateQueryMessageCreator:CreateMessage,12,3,1
SamplingIntervalMessageCreator:CreateMessage,11,2,1
ServoConfigMessageCreator:CreateMessage,14,2,1
StaticMessageCreator:CreateMessage,5,2,1
ToggleAnalogReportMessageCreator:CreateMessage,10,3,1
ToggleDigitalReportMessageCreator:CreateMessage,10,3,1
NewI2CMessageEventArgs:NewI2CMessageEventArgs,3,1,0
DataReceivedEventArgs:DataReceivedEventArgs,3,1,1
FirmataException:FirmataException,2,1,1
InvalidFirmataMessageException:InvalidFirmataMessageException,2,1,1
InvalidPinModeException:InvalidPinModeException,8,2,2
MessageCreatorException:MessageCreatorException,2,1,1
MessageHandlerException:MessageHandlerException,2,1,1
AnalogMappingMessageHandler:AnalogMappingMessageHandler,2,1,1
AnalogMappingMessageHandler:OnResetHandlerState,3,1,0
AnalogMappingMessageHandler:CanHandle,12,5,1
AnalogMappingMessageHandler:HandleByte,22,12,1
AnalogMessageHandler:AnalogMessageHandler,3,1,1
AnalogMessageHandler:OnResetHandlerState,3,1,0
AnalogMessageHandler:CanHandle,11,5,1
AnalogMessageHandler:Handle,23,13,1
BaseMessageHandler:BaseMessageHandler,3,1,1
BaseMessageHandler:Reset,4,1,0
CapabilityMessageHandler:CapabilityMessageHandler,2,1,1
CapabilityMessageHandler:OnResetHandlerState,4,1,0
CapabilityMessageHandler:CanHandle,13,6,1
CapabilityMessageHandler:HandleByte,40,18,1
I2CMessageHandler:I2CMessageHandler,2,1,1
I2CMessageHandler:OnResetHandlerState,5,1,0
I2CMessageHandler:CanHandle,14,7,1
I2CMessageHandler:HandleByte,70,24,1
IMessageHandler:CanHandle,1,1,1
IMessageHandler:Handle,1,1,1
IMessageHandler:Reset,1,1,0
PinStateMessageHandler:PinStateMessageHandler,2,1,1
PinStateMessageHandler:OnResetHandlerState,4,1,0
PinStateMessageHandler:CanHandle,14,7,1
PinStateMessageHandler:HandleByte,35,22,1
ProtocolVersionMessageHandler:ProtocolVersionMessageHandler,3,1,1
ProtocolVersionMessageHandler:OnResetHandlerState,3,1,0
ProtocolVersionMessageHandler:CanHandle,11,5,1
ProtocolVersionMessageHandler:Handle,30,16,1
SysexFirmwareMessageHandler:SysexFirmwareMessageHandler,2,1,1
SysexFirmwareMessageHandler:OnResetHandlerState,3,1,0
SysexFirmwareMessageHandler:CanHandle,15,8,1
SysexFirmwareMessageHandler:HandleByte,44,24,1
SysexMessageHandler:SysexMessageHandler,3,1,1
SysexMessageHandler:Reset,6,1,0
SysexMessageHandler:HandleByte,1,1,1
SysexMessageHandler:Handle,13,3,1
SysexMessageHandler:HandleChar,8,2,1
SysexStringMessageHandler:SysexStringMessageHandler,2,1,1
SysexStringMessageHandler:OnResetHandlerState,3,1,0
SysexStringMessageHandler:CanHandle,12,5,1
SysexStringMessageHandler:HandleByte,24,11,1
DigitalMessageHandler:DigitalMessageHandler,3,1,1
DigitalMessageHandler:OnResetHandlerState,3,1,0
DigitalMessageHandler:CanHandle,11,5,1
DigitalMessageHandler:Handle,23,13,1
DebugLogger:Debug,3,1,1
DebugLogger:Info,3,1,1
DebugLogger:Error,3,1,1
DebugLogger:Warn,3,1,1
DebugLogger:Trace,3,1,1
DebugLogger:Debug,3,1,2
DebugLogger:Info,3,1,2
DebugLogger:Error,3,1,2
DebugLogger:Warn,3,1,2
DebugLogger:Trace,3,1,2
EmptyLogger:Debug,2,1,1
EmptyLogger:Info,2,1,1
EmptyLogger:Error,2,1,1
EmptyLogger:Warn,2,1,1
EmptyLogger:Trace,2,1,1
EmptyLogger:Debug,2,1,2
EmptyLogger:Info,2,1,2
EmptyLogger:Error,2,1,2
EmptyLogger:Warn,2,1,2
EmptyLogger:Trace,2,1,2
ILogger:Debug,1,1,1
ILogger:Info,1,1,1
ILogger:Error,1,1,1
ILogger:Warn,1,1,1
ILogger:Trace,1,1,1
ILogger:Debug,1,1,2
ILogger:Info,1,1,2
ILogger:Error,1,1,2
ILogger:Warn,1,1,2
ILogger:Trace,1,1,2
LogManager:LogManager,3,1,0
AnalogMappingMessage:AnalogMappingMessage,3,1,0
CapabilityMessage:CapabilityMessage,3,1,0
I2CResponseMessage:I2CResponseMessage,3,1,0
PinStateMessage:PinStateMessage,4,1,0
AnalogMappingQueryMessage:AnalogMappingQueryMessage,2,1,0
I2CRequestMessage:I2CRequestMessage,4,1,0
ProtocolVersionRequestMessage:ProtocolVersionRequestMessage,2,1,0
QueryCapabilityMessage:QueryCapabilityMessage,2,1,0
QueryFirmwareMessage:QueryFirmwareMessage,2,1,0
ResetMessage:ResetMessage,2,1,0
ServoConfigMessage:ServoConfigMessage,6,1,0
StaticMessage:StaticMessage,3,1,1
ComPortProvider:ComPortProvider,3,1,5
ComPortProvider:Dispose,4,1,0
ComPortProvider:Dispose,11,4,1
ComPortProvider:Open,5,2,0
ComPortProvider:Close,6,2,0
ComPortProvider:ComPort_DataReceived,5,1,2
ComPortProvider:OnDataReceived,5,2,1
ComPortProvider:Send,4,1,1
EnhancedSerialPort:EnhancedSerialPort,2,1,0
EnhancedSerialPort:EnhancedSerialPort,2,1,1
EnhancedSerialPort:EnhancedSerialPort,2,1,1
EnhancedSerialPort:EnhancedSerialPort,2,1,2
EnhancedSerialPort:EnhancedSerialPort,2,1,3
EnhancedSerialPort:EnhancedSerialPort,2,1,4
EnhancedSerialPort:EnhancedSerialPort,2,1,5
EnhancedSerialPort:Open,11,2,0
EnhancedSerialPort:EventThreadFunction,17,5,0
EnhancedSerialPort:OnDataReceived,6,2,1
EnhancedSerialPort:poll_serial,1,1,3
EnhancedSerialPort:Poll,12,3,2
EnhancedSerialPort:strerror,1,1,1
EnhancedSerialPort:ThrowIOException,5,1,0
EnhancedSerialPort:CheckDisposed,6,2,1
ISerialProvider:Open,1,1,0
ISerialProvider:Close,1,1,0
ISerialProvider:Send,1,1,1
