Implementation smell,Namespace,Class,File,Method,Description
Long Method,SevenZip,LzmaAlone,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LzmaAlone\LzmaAlone.cs,Main2,The method has 207 lines of code.
Long Method,SevenZip.Compression.LZMA,Decoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaDecoder.cs,Code,The method has 114 lines of code.
Long Method,SevenZip.Compression.LZMA,Encoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaEncoder.cs,GetOptimum,The method has 453 lines of code.
Long Method,SevenZip.Compression.LZMA,Encoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaEncoder.cs,CodeOneBlock,The method has 160 lines of code.
Long Method,SevenZip.Compression.LZMA,Encoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaEncoder.cs,SetCoderProperties,The method has 103 lines of code.
Long Method,SevenZip.Compression.LZ,BinTree,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZ\LzBinTree.cs,GetMatches,The method has 125 lines of code.
Complex Method,SevenZip.CommandLineParser,Parser,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Common\CommandLineParser.cs,ParseString,Cyclomatic complexity of the method is 21
Complex Method,SevenZip,LzmaAlone,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LzmaAlone\LzmaAlone.cs,Main2,Cyclomatic complexity of the method is 40
Complex Method,SevenZip.Compression.LZMA,Decoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaDecoder.cs,Code,Cyclomatic complexity of the method is 15
Complex Method,SevenZip.Compression.LZMA,Encoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaEncoder.cs,GetOptimum,Cyclomatic complexity of the method is 64
Complex Method,SevenZip.Compression.LZMA,Encoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaEncoder.cs,CodeOneBlock,Cyclomatic complexity of the method is 25
Complex Method,SevenZip.Compression.LZMA,Encoder,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZMA\LzmaEncoder.cs,SetCoderProperties,Cyclomatic complexity of the method is 26
Complex Method,SevenZip.Compression.LZ,BinTree,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LZ\LzBinTree.cs,GetMatches,Cyclomatic complexity of the method is 22
Long Parameter List,SevenZip.CommandLineParser,SwitchForm,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Common\CommandLineParser.cs,SwitchForm,The method has 6 parameters. Parameters: idString' type' multi' minLen' maxLen' postCharSet
Long Parameter List,SevenZip,LzmaBench,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LzmaAlone\LzmaBench.cs,GetTotalRating,The method has 6 parameters. Parameters: dictionarySize' elapsedTimeEn' sizeEn' elapsedTimeDe' inSizeDe' outSizeDe
Long Parameter List,SevenZip,LzmaBench,D:\research\architectureSmells\repos\diydrones_MissionPlanner\ExtLibs\7zip\Compress\LzmaAlone\LzmaBench.cs,PrintResults,The method has 5 parameters. Parameters: dictionarySize' elapsedTime' size' decompressMode' secondSize
