Method,LOC,CC,PC
JitterBody:JitterBody,5,1,1
JitterBody:JitterBody,14,1,5
JitterBody:CreateShape,16,8,0
JitterBody:CreateSphereShape,3,1,0
JitterBody:CreateBoxShape,4,1,0
JitterBody:CreateCapsuleShape,3,1,0
JitterBody:CreateConeShape,3,1,0
JitterBody:CreateCylinderShape,3,1,0
JitterBody:CreateMeshShape,3,1,0
JitterBody:CreateTerrainShape,3,1,0
JitterBody:FireCollisionBegin,3,1,1
JitterBody:FireCollisionEnd,3,1,1
JitterBody:SetIsStatic,3,1,1
JitterBody:SetIsActive,3,1,1
JitterBody:SetFriction,5,2,1
JitterBody:ApplyForce,3,1,1
JitterBody:ApplyForce,3,1,2
JitterBody:ApplyTorque,3,1,1
JitterBody:ApplyLinearImpulse,3,1,1
JitterBody:ApplyLinearImpulse,3,1,2
JitterBody:ApplyAngularImpulse,3,1,1
JitterDatatypesMapping:Convert,13,1,1
JitterDatatypesMapping:Convert,11,1,2
JitterDatatypesMapping:Convert,7,1,1
JitterDatatypesMapping:Convert,5,1,2
JitterDatatypesMapping:ConvertSlow,7,1,1
JitterDatatypesMapping:Convert,3,1,1
JitterDatatypesMapping:Convert,5,1,2
JitterJoint:JitterJoint,7,3,5
JitterJoint:CreateJoint,16,8,1
JitterJoint:CreateFixedAngleJoint,6,2,0
JitterJoint:CreatePointOnLineJoint,12,2,0
JitterJoint:CreatePointOnPointJoint,9,2,0
JitterJoint:CreatePointPointDistanceJoint,9,1,0
JitterJoint:CreateHingeJoint,9,1,1
JitterJoint:CreatePrismaticJoint,7,1,1
JitterJoint:CreateSingleBodyPointOnLineJoint,9,1,0
JitterPhysics:JitterPhysics,13,1,0
JitterPhysics:IsShapeSupported,13,7,1
JitterPhysics:IsJointSupported,13,7,1
JitterPhysics:SetGroundPlane,8,3,2
JitterPhysics:CreateGroundBody,9,1,0
JitterPhysics:BeginCollision,6,1,2
JitterPhysics:EndCollision,6,1,2
JitterPhysics:CreateBody,7,2,4
JitterPhysics:CreateJoint,9,2,4
JitterPhysics:RemoveBody,3,1,1
JitterPhysics:RemoveJoint,7,2,1
JitterPhysics:DoRayCastIncludingGround,11,5,1
JitterPhysics:DoRayCastExcludingGround,8,5,1
JitterPhysics:SetGravity,3,1,1
JitterPhysics:GetTotalPhysicsTime,6,3,0
JitterPhysics:Simulate,3,1,1
JitterRaycastResult:JitterRaycastResult,9,1,2
