Method,LOC,CC,PC
AzureContextAdapterExtensions:GetCurrentStorageAccount,17,2,2
AzureContextAdapterExtensions:GetCloudStorageAccount,5,1,1
AzureContextAdapterExtensions:GetCloudStorageAccount,5,1,1
AzureContextAdapterExtensions:GetStorageContext,5,1,1
AzureContextAdapterExtensions:GetCloudStorageAccount,10,2,3
AzureContextAdapterExtensions:GetCloudStorageAccount,13,3,2
AzureStorageBlob:AzureStorageBlob,9,1,1
AzureStorageContainer:AzureStorageContainer,14,2,2
AzureStorageQueue:AzureStorageQueue,7,1,1
AzureStorageTable:AzureStorageTable,5,1,1
GetAzureStorageBlobCommand:GetAzureStorageBlobCommand,2,1,0
GetAzureStorageBlobCommand:GetAzureStorageBlobCommand,3,1,1
GetAzureStorageBlobCommand:GetCloudBlobContainerByName,14,3,3
GetAzureStorageBlobCommand:ListBlobsByName,36,3,4
GetAzureStorageBlobCommand:ListBlobsByPrefix,37,1,5
GetAzureStorageBlobCommand:ExecuteCmdlet,17,2,0
GetAzureStorageBlobContentCommand:GetAzureStorageBlobContentCommand,2,1,0
GetAzureStorageBlobContentCommand:GetAzureStorageBlobContentCommand,4,1,1
GetAzureStorageBlobContentCommand:DownloadBlob,26,1,4
GetAzureStorageBlobContentCommand:GetBlobContent,15,3,3
GetAzureStorageBlobContentCommand:GetBlobContent,12,2,3
GetAzureStorageBlobContentCommand:GetBlobContent,27,5,3
GetAzureStorageBlobContentCommand:GetFullReceiveFilePath,21,4,3
GetAzureStorageBlobContentCommand:ExecuteCmdlet,23,2,0
GetAzureStorageBlobCopyState:IsTaskCompleted,5,1,1
GetAzureStorageBlobCopyState:ExecuteCmdlet,18,2,0
GetAzureStorageBlobCopyState:WriteTransmitSummaryStatus,9,1,0
GetAzureStorageBlobCopyState:UpdateTaskCount,16,2,1
GetAzureStorageBlobCopyState:WriteCopyProgress,16,3,2
GetAzureStorageBlobCopyState:GetCloudBlobObject,4,1,2
GetAzureStorageBlobCopyState:GetCloudBlobObject,8,1,2
