Method,LOC,CC,PC
SetCameraFOVActionEditor:OnGUI,3,1,0
SetCameraFOVActionEditor:OnSceneGUI,18,4,0
ActionBrowser:ShowWindow,6,1,0
ActionBrowser:OnGUI,115,23,0
ActionBrowser:DestroySelectedAction,11,4,0
ActionBrowser:OnEnable,6,2,0
ActionBrowser:Update,5,2,0
ActionBrowser:OnDestroy,4,1,0
ActionBrowser:RepaintAll,5,2,0
ActionBrowser:GetActionTypesSorted,18,4,0
ActionBrowser:GetActionTypes,7,1,4
AddStateMachine:AddStateMachine,7,1,0
AddStateMachine:HierarchyWindowItemCallback,37,6,2
AssetCreator:CreateAsset,9,2,1
AssetCreator:CreateAsset,13,3,0
AssetCreator:CreateAsset,10,2,1
ConditionBrowser:ShowWindow,6,1,0
ConditionBrowser:OnGUI,112,23,0
ConditionBrowser:DestroySelectedCondition,11,4,0
ConditionBrowser:RepaintAll,5,2,0
ConditionBrowser:OnEnable,6,2,0
ConditionBrowser:Update,5,2,0
ConditionBrowser:OnDestroy,4,1,0
ConditionBrowser:GetConditionTypesSorted,18,4,0
ConditionBrowser:GetConditionTypes,7,1,4
CreateAction:CreateActionScript,15,3,0
CreateCondition:CreateConditionScript,15,3,0
CustomInspector:OnEnable,6,2,0
CustomInspector:InspectorGUI,57,20,1
CustomInspector:DropAreaGUI,42,14,0
CustomInspector:DoToolbar,9,2,1
FsmStyles:GetNodeStyle,14,3,2
FsmStyles:GetNodeStyle,14,3,3
GUIControl:GUIControl,7,2,0
GUIControl:GetID,3,1,1
GlobalParameterEditor:ShowWindow,6,1,0
GlobalParameterEditor:OnGUI,65,15,4
GlobalParameterEditor:SelectParameterType,3,1,1
GlobalParameterEditor:Update,17,5,2
GlobalParameterEditor:GetGroupParameters,17,4,0
GlobalParameterEditor:DrawParameters,95,20,2
GlobalParameterEditor:CreateParameter,13,2,0
GraphEditor:BeginGraphGUI,9,2,0
GraphEditor:EndGraphGUI,4,1,0
GraphEditor:DragGraph,26,13,0
GraphEditor:DrawGrid,11,2,0
GraphEditor:DrawGridLines,9,3,2
GraphEditor:DrawLine,4,1,2
GraphEditor:DrawConnection,25,4,5
GraphEditor:DrawArrow,26,2,5
GraphEditor:CreateMaterial,7,1,0
MainToolbar:MainToolbar,5,1,0
MainToolbar:OnGUI,28,4,0
MainToolbar:SelectGameObject,20,4,0
MainToolbar:SelectStateMachine,22,5,0
MainToolbar:FindInScene,12,4,0
MouseInstruction:DoMouseInstruction,9,2,0
MouseInstruction:Clear,3,1,0
MouseInstruction:Set,3,1,1
PreferencesEditor:OnGUI,14,2,1
PreferencesEditor:DrawPreference,11,2,3
PreferencesEditor:GetBool,11,3,1
PreferencesEditor:GetBool,3,1,2
PreferencesEditor:SetBool,9,3,2
StateInspector:OnEnable,110,2,6
StateInspector:RebuildConditionList,85,2,3
StateInspector:OnInspectorGUI,19,5,0
StateInspector:OnHeaderGUI,37,7,0
StateMachineBehaviourInspector:OnInspectorGUI,41,9,0
StateMachineEditor:OnEnable,14,4,0
StateMachineEditor:DoOnGUI,28,4,1
StateMachineEditor:DoHelp,18,2,1
StateMachineEditor:HelpGUI,6,1,2
StateMachineEditor:HandleKeyEvents,47,19,0
StateMachineEditor:DoInfo,31,7,1
StateMachineEditor:InfoGUI,6,1,2
StateMachineEditor:GetParametersHeight,5,1,0
StateMachineEditor:DoParameters,86,17,3
StateMachineEditor:OnSelectionChange,13,4,0
StateMachineEditor:OnPlayModeStateChanged,21,6,0
StateMachineEditor:CenterView,12,3,0
StateMachineEditor:UpdateSelection,11,2,1
StateMachineEditor:StartTransition,4,1,2
StateMachineEditor:DoStates,16,5,0
StateMachineEditor:DrawState,15,4,1
StateMachineEditor:Update,9,3,0
StateMachineEditor:ValidateState,46,17,1
StateMachineEditor:DebugState,10,3,1
StateMachineEditor:DragStates,34,17,0
StateMachineEditor:DoTransitions,19,7,1
StateMachineEditor:DoTransition,8,3,4
StateMachineEditor:HasMultipleTransitions,9,3,3
StateMachineEditor:AutoPan,37,10,1
StateMachineEditor:SelectStates,86,36,1
StateMachineEditor:SelectStatesInRect,13,4,1
StateMachineEditor:FromToRect,12,3,2
StateMachineGUI:StateMachineGUI,9,1,0
StateMachineGUI:GetSerializedObject,8,2,1
StateMachineGUI:GetSerializedProperty,8,2,2
StateMachineGUI:DrawTransition,11,1,2
StateMachineGUI:DrawElement,3,1,1
StateMachineGUI:DrawElement,66,16,4
StateMachineGUI:IsAssignableToGenericType,13,2,2
StateMachineGUI:DrawParameter,81,13,3
StateMachineGUI:GetReflectionTypeNames,19,12,3
StateMachineGUI:GetParameterReferenceNames,33,7,13
StateMachineGUI:ApplyString,5,1,1
StateMachineGUI:DrawField,54,9,2
StateMachineGUI:GetCompoundFieldNames,16,5,2
StateMachineGUI:DrawDescription,8,2,1
StateMachineGUI:ValidateNode,29,7,1
StateMachineGUI:Titlebar,170,10,9
StateMachineGUI:DoToggleForward,24,6,5
StateMachineGUI:MainActionKeyForControl,11,3,2
StateMachineGUI:StateContextMenu,34,5,2
StateMachineGUI:CanvasContextMenu,73,7,1
StateMachineInspector:OnEnable,3,1,0
StateMachineInspector:OnDisable,3,1,0
StateMachineInspector:OnInspectorGUI,3,1,0
StateMachineInspector:OnDoubleClickItem,7,2,2
StateMachineInspector:OnHeaderGUI,10,2,0
StateMachineMenu:CreateAIControllerAsset,4,1,0
StateMachineMenu:CreateStateMachineFromWindowAsset,5,1,0
StateMachineMenu:OpenStateMachineEditor,4,1,0
StateMachineUtility:CreateStateMachine,5,1,1
StateMachineUtility:AddStateMachine,4,1,2
StateMachineUtility:CreateAnyState,15,3,2
StateMachineUtility:CreateState,19,4,2
StateMachineUtility:SetAsDefaultState,8,2,3
StateMachineUtility:DeleteState,17,4,3
StateMachineUtility:CleanupTransitions,14,4,3
StateMachineUtility:CreateParameter,16,3,2
StateMachineUtility:AddParameter,12,2,3
StateMachineUtility:RemoveParameter,6,1,2
StateMachineUtility:MakeTransition,22,5,3
StateMachineUtility:RemoveTransition,5,1,2
StateMachineUtility:RemoveNode,8,3,2
StateMachineUtility:CreateNodeParameters,17,5,1
StateMachineUtility:DeleteNodeParameters,8,3,1
StateMachineUtility:AddAction,11,2,3
StateMachineUtility:CreateAction,14,3,2
StateMachineUtility:RemoveAction,10,2,2
StateMachineUtility:AddCondition,11,2,3
StateMachineUtility:CreateCondition,13,3,2
StateMachineUtility:RemoveCondition,7,1,2
StateMachineUtility:RecordUndo,38,12,2
StateMachineUtility:RecordUndoSimple,13,3,4
StateMachineUtility:ReserveEvent,9,3,1
StateMachineUtility:ReleaseEvent,5,2,1
StateMachineWindow:ShowWindow,8,2,0
StateMachineWindow:OnEnable,11,4,0
StateMachineWindow:OnGUI,7,2,0
StateMachineWindow:UpdateWindow,6,1,0
StateMachineWindow:RepaintAll,7,2,0
StateMachineWindow:OnSelectionChange,3,1,0
StateMachineWindow:SetStateMachine,3,1,1
StateMachineWindow:OnDestroy,6,1,0
StateMachineWindow:DoEvents,28,13,0
StateMachineWindow:DrawGameObjectName,9,2,2
WelcomeWindow:ShowWindow,7,1,0
WelcomeWindow:OnEnable,7,1,0
WelcomeWindow:OnGUI,58,7,0
