Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Gemini.Modules.GraphEditor.Controls,AnimationHelper,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\AnimationHelper.cs,StartAnimation,The method has 5 parameters. Parameters: animatableElement' dependencyProperty' toValue' animationDurationSeconds' completedEvent
Long Parameter List,Gemini.Modules.GraphEditor.Controls,ConnectionDragCompletedEventArgs,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ConnectionDragCompletedEventArgs.cs,ConnectionDragCompletedEventArgs,The method has 5 parameters. Parameters: routedEvent' source' elementItem' connection' sourceConnectorItem
Long Parameter List,Gemini.Modules.GraphEditor.Controls,ConnectionDraggingEventArgs,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ConnectionDraggingEventArgs.cs,ConnectionDraggingEventArgs,The method has 5 parameters. Parameters: routedEvent' source' elementItem' connection' connectorItem
Long Identifier,Gemini.Modules.GraphEditor.Controls,GraphControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\GraphControl.cs,,The length of the parameter ElementItemContainerStyleProperty is 33.
Long Identifier,Gemini.Modules.GraphEditor.Controls,GraphControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\GraphControl.cs,,The length of the parameter ElementItemDataTemplateSelectorProperty is 39.
Long Identifier,Gemini.Modules.GraphEditor.Controls,GraphControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\GraphControl.cs,,The length of the parameter ConnectionItemDataTemplateSelectorProperty is 42.
Long Identifier,Gemini.Modules.GraphEditor.Controls,GraphControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\GraphControl.cs,,The length of the parameter ConnectionItemContainerStyleProperty is 36.
Long Identifier,Gemini.Modules.GraphEditor.Controls,GraphControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\GraphControl.cs,,The length of the parameter ConnectionItemTemplateProperty is 30.
Long Identifier,Gemini.Modules.GraphEditor.Controls,GraphControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\GraphControl.cs,,The length of the parameter _draggingConnectionDataContext is 30.
Long Identifier,Gemini.Modules.GraphEditor.Controls,ZoomAndPanControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ZoomAndPanControl.cs,,The length of the parameter _enableContentOffsetUpdateFromScale is 35.
Long Identifier,Gemini.Modules.GraphEditor.Controls,ZoomAndPanControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ZoomAndPanControl.cs,,The length of the parameter _constrainedContentViewportWidth is 32.
Long Identifier,Gemini.Modules.GraphEditor.Controls,ZoomAndPanControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ZoomAndPanControl.cs,,The length of the parameter _constrainedContentViewportHeight is 33.
Long Identifier,Gemini.Modules.GraphEditor.Controls,ZoomAndPanControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ZoomAndPanControl.cs,,The length of the parameter IsMouseWheelScrollingEnabledProperty is 36.
Long Statement,Gemini.Modules.GraphEditor.Controls,ZoomAndPanControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ZoomAndPanControl.cs,AnimatedZoomTo,The length of the statement  "            AnimatedZoomPointToViewportCenter(newScale' new Point(contentRect.X + (contentRect.Width / 2)' contentRect.Y + (contentRect.Height / 2))' " is 137.
Long Statement,Gemini.Modules.GraphEditor.Controls,ZoomAndPanControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ZoomAndPanControl.cs,AnimatedZoomTo,The length of the statement  "            AnimatedZoomPointToViewportCenter(newScale' new Point(contentRect.X + (contentRect.Width / 2)' contentRect.Y + (contentRect.Height / 2))' null); " is 144.
Long Statement,Gemini.Modules.GraphEditor.Controls,ZoomAndPanControl,D:\research\architectureSmells\repos1\tgjones_gemini\src\Gemini.Modules.GraphEditor\Controls\ZoomAndPanControl.cs,ZoomTo,The length of the statement  "            ZoomPointToViewportCenter(newScale' new Point(contentRect.X + (contentRect.Width / 2)' contentRect.Y + (contentRect.Height / 2))); " is 130.
