Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Banco,1,1,0,0,1,8,1,0,0,0,1,0
CadastroDeContas,1,2,0,0,1,22,2,0,0,0,5,1
Form1,1,13,0,0,2,104,15,0,0,0.69,5,2
Program,0,1,0,0,0,10,1,0,0,0,1,0
SaldoInsuficienteException,0,1,0,0,1,6,1,0,0,0,0,4
SeguroDeVida,0,1,0,0,1,7,1,0,1,0,0,0
GerenciadorDeImposto,0,1,1,0,1,11,1,0,0,0,1,0
ITributavel,0,1,0,0,0,4,1,3,0,0,0,1
Cliente,0,5,7,0,5,52,5,0,0,0,0,2
Conta,0,3,5,0,3,33,3,3,0,0,0,4
ContaCorrente,0,1,1,0,1,25,4,0,1,0,1,2
ContaInvestimento,0,2,0,0,2,24,5,0,1,0,1,0
ContaPoupanca,0,2,1,0,2,29,5,0,1,0,1,1
Resources,2,1,2,0,0,28,1,0,0,0,0,0
Settings,1,0,1,0,0,12,0,0,0,0,0,0
StringUtils,0,1,0,0,1,12,2,0,0,0,0,0
TotalizadorDeContas,0,1,1,0,1,11,1,0,0,0,1,0
