Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Alerter,3,3,3,0,2,41,4,0,0,0.67,0,0
GapcloserType,0,0,0,0,0,5,0,0,0,0,0,3
Gapcloser,4,0,0,4,0,7,0,0,0,0,1,1
ActiveGapcloser,5,0,0,5,0,8,0,0,0,0,1,1
AntiGapcloser,2,4,0,2,0,374,9,0,0,0,3,0
AutoLevel,1,6,0,0,3,53,12,0,0,0,1,0
Config,3,1,4,0,1,77,4,0,0,0,0,3
DamageSpell,5,0,0,5,0,8,0,0,0,0,1,1
Damage,2,16,0,1,11,6087,61,0,0,0,4,3
PassiveDamage,3,0,0,3,0,8,0,0,0,0,0,1
Dash,1,5,0,0,2,73,12,0,0,0,2,0
GamePacket,7,34,3,2,34,293,44,0,0,0.85,1,4
Global,3,10,0,0,6,322,65,0,0,0,1,3
CustomMutex,2,3,0,0,1,41,7,0,0,0.17,0,1
HealthPrediction,2,6,0,0,2,102,17,0,0,0,2,1
InterruptableDangerLevel,0,0,0,0,0,6,0,0,0,0,0,2
InterruptableSpell,6,0,0,6,0,9,0,0,0,0,1,1
Interrupter,1,4,0,1,1,210,7,0,0,0,3,0
LastCastedSpellEntry,3,1,0,3,1,12,1,0,0,0,0,1
LastCastPacketSentEntry,3,1,0,3,1,12,1,0,0,0,0,1
LastCastedSpell,2,7,0,1,4,57,14,0,0,0,3,1
Circle,3,1,0,3,1,13,1,0,0,0,0,3
Slider,3,1,1,2,1,21,1,0,0,0,0,3
StringList,2,1,0,2,1,11,1,0,0,0,0,2
KeyBindType,0,0,0,0,0,5,0,0,0,0,0,2
KeyBind,3,1,0,3,1,13,1,0,0,0,1,1
MenuSettings,2,2,6,1,0,53,4,0,0,0,3,2
MenuDrawHelper,1,9,0,0,0,68,12,0,0,0,2,2
Menu,9,11,10,6,6,297,44,0,0,0.8,8,3
MenuValueType,0,0,0,0,0,11,0,0,0,0,0,1
OnValueChangeEventArgs,2,3,0,0,3,18,3,0,0,0.33,0,2
MenuItem,14,9,7,3,5,395,158,0,0,0.81,15,3
ColorPicker,21,8,7,9,2,470,29,0,0,0,3,1
MenuWrapper,5,1,5,0,1,281,3,0,0,0,3,0
Orbwalking,14,24,0,6,14,545,52,0,0,0,3,4
Packet,0,0,0,0,0,2696,0,0,0,0,0,7
HitChance,0,0,0,0,0,12,0,0,0,0,0,5
SkillshotType,0,0,0,0,0,6,0,0,0,0,0,5
CollisionableObjects,0,0,0,0,0,7,0,0,0,0,0,2
PredictionInput,12,0,3,10,0,75,0,0,0,0,2,6
PredictionOutput,7,0,3,3,0,49,0,0,0,0,2,5
Prediction,0,10,0,0,4,250,41,0,0,0,8,4
AoePrediction,0,2,0,0,1,226,6,0,0,0,6,1
Collision,2,3,0,0,1,85,41,0,0,0,4,1
StoredPath,2,0,4,2,0,25,0,0,0,0,0,1
PathTracker,2,6,0,0,4,65,12,0,0,0.67,1,1
CustomEvents,0,0,0,0,0,103,0,0,0,0,0,2
Geometry,0,32,0,0,32,400,64,0,0,0,0,3
Items,0,11,0,0,11,166,21,0,0,0,0,1
MEC,3,9,0,3,3,288,41,0,0,0,0,1
Render,1,9,1,0,3,3450,18,0,0,0,0,3
Spell,20,34,6,15,31,465,80,0,0,0.91,8,1
SpellHumanizer,0,4,2,0,1,39,6,0,0,0,2,0
TargetSelector,12,15,0,1,9,343,67,0,0,0.72,2,1
SimpleTs,2,14,1,0,8,366,69,0,0,0,14,1
MultiLanguage,2,3,0,2,2,37,5,0,0,0,1,2
Utility,0,32,0,0,32,453,68,0,0,0,3,1
Version,5,4,0,4,3,42,6,0,0,0,0,0
MinionOrderTypes,0,0,0,0,0,6,0,0,0,0,0,1
MinionTeam,0,0,0,0,0,9,0,0,0,0,0,1
MinionTypes,0,0,0,0,0,8,0,0,0,0,0,1
MinionManager,0,6,0,0,5,157,35,0,0,0,9,1
WindowsMessages,0,0,0,0,0,15,0,0,0,0,0,5
Utils,2,15,0,0,12,156,29,0,0,0.93,0,4
Resources,2,1,5,0,0,72,1,0,0,0,0,0
