Implementation smell,Namespace,Class,File,Method,Description
Complex Method,GeometryAPI,FigureController,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,ExecuteFigureInstanceCommand,Cyclomatic complexity of the method is 10
Complex Method,GeometryAPI,AdvancedFigureController,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,ExecuteFigureInstanceCommand,Cyclomatic complexity of the method is 9
Long Statement,GeometryAPI,Vector3D,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,Parse,The length of the statement  "	return new Vector3D (double.Parse (componentStrings [0])' double.Parse (componentStrings [1])' double.Parse (componentStrings [2])); " is 132.
Long Statement,GeometryAPI,Figure,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,RotateInXY,The length of the statement  "		Vector3D rotatedCenteredCurrent = new Vector3D (centeredCurrent.X * Math.Cos (angleRads) - centeredCurrent.Y * Math.Sin (angleRads)' centeredCurrent.X * Math.Sin (angleRads) + centeredCurrent.Y * Math.Cos (angleRads)' centeredCurrent.Z); " is 237.
Magic Number,GeometryAPI,Vector3D,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,DotProduct,The following statement contains a magic number: for (int d = 0; d < 3; d++) {  	result += a [d] * b [d];  }  
Magic Number,GeometryAPI,Vector3D,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,Parse,The following statement contains a magic number: return new Vector3D (double.Parse (componentStrings [0])' double.Parse (componentStrings [1])' double.Parse (componentStrings [2]));  
Magic Number,GeometryAPI,Figure,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,RotateInXY,The following statement contains a magic number: for (int i = 0; i < this.vertices.Count; i++) {  	Vector3D centeredCurrent = this.vertices [i] - rotCenter;  	double angleRads = angleDegrees * Math.PI / 180.0;  	Vector3D rotatedCenteredCurrent = new Vector3D (centeredCurrent.X * Math.Cos (angleRads) - centeredCurrent.Y * Math.Sin (angleRads)' centeredCurrent.X * Math.Sin (angleRads) + centeredCurrent.Y * Math.Cos (angleRads)' centeredCurrent.Z);  	this.vertices [i] = rotatedCenteredCurrent + rotCenter;  }  
Magic Number,GeometryAPI,Triangle,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,GetArea,The following statement contains a magic number: return Math.Abs (Vector3D.CrossProduct (AB' AC).Magnitude) / 2;  
Magic Number,GeometryAPI,Cylinder,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,GetArea,The following statement contains a magic number: return 2 * Math.PI * (this.Radius * this.Radius) + 2 * Math.PI * this.Radius * this.Height;  
Magic Number,GeometryAPI,Cylinder,C:\repos\pdrosos_TelerikAcademy\OOP\08. Exam preparation\Evaluated Homeworks\02\HW_nikolay.n_Podgotovka-za-izpit-po-OOP_2013-12-10_21-51\06.AcademyGeometry\Program.cs,GetArea,The following statement contains a magic number: return 2 * Math.PI * (this.Radius * this.Radius) + 2 * Math.PI * this.Radius * this.Height;  
