Method,LOC,CC,PC
ActionGame:Main,3,1,1
ActionGame:Play,88,27,0
ActionGame:GameEnd,27,8,1
ActionGame:NumberOfFishes,4,1,1
ActionGame:PrintGame,118,28,7
ActionGame:ClearMatrix,6,2,1
ActionGame:PrintMatrix,17,2,1
ActionGame:Sidebar,24,2,3
ActionGame:SidebarScoreRefresh,18,1,4
ActionGame:StartScreen,25,3,0
ActionGame:PrintChoices,26,7,2
ActionGame:SelectWeapon,180,9,0
ActionGame:SelectDifficulty,22,5,0
Felix:setFelixPos,4,1,0
Felix:checkIfCellIsEmpty,8,2,4
Felix:Move,24,7,2
Fish:Position,8,2,3
Fish:Move,5,2,1
Imports:GetKeyState,1,1,1
Imports:CreateFile,1,1,7
Imports:WriteConsoleOutput,1,1,5
Imports:GetStdHandle,1,1,1
Weapon:WeaponKind,16,12,1
Weapon:SetWeaponPos,4,1,1
Weapon:checkIfCellIsEmpty,8,2,4
Weapon:Shoot,15,5,0
