Implementation smell,Namespace,Class,File,Method,Description
Long Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutIfMatch,The method has 120 lines of code.
Long Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutIfMatch,The method has 102 lines of code.
Long Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutIfMatch,The method has 101 lines of code.
Complex Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutIfMatch,Cyclomatic complexity of the method is 23
Complex Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutIfMatch,Cyclomatic complexity of the method is 18
Complex Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutIfMatch,Cyclomatic complexity of the method is 19
Complex Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutSingleThreaded,Cyclomatic complexity of the method is 12
Complex Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,CopySlot,Cyclomatic complexity of the method is 9
Complex Method,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,Resize,Cyclomatic complexity of the method is 13
Complex Method,Ariadne.Collections,RemovingEnumerator,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,MoveNext,Cyclomatic complexity of the method is 11
Complex Method,Ariadne.Collections,RemovingEnumerator,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,MoveNext,Cyclomatic complexity of the method is 11
Complex Method,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,PutIfMatch,Cyclomatic complexity of the method is 22
Complex Method,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,PutIfEmpty,Cyclomatic complexity of the method is 9
Complex Method,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,PutSingleThreaded,Cyclomatic complexity of the method is 12
Complex Method,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,CopySlot,Cyclomatic complexity of the method is 9
Complex Method,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,Resize,Cyclomatic complexity of the method is 13
Complex Method,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,SetEquals,Cyclomatic complexity of the method is 9
Complex Method,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,TryTake,Cyclomatic complexity of the method is 9
Complex Method,Ariadne.Collections,SlimConcurrentQueue<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\SlimConcurrentQueue.cs,EnqueueRange,Cyclomatic complexity of the method is 8
Long Parameter List,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,PutIfMatch,The method has 5 parameters. Parameters: table' hash' pair' valCmp' replaced
Long Parameter List,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,HelpCopyLargeAll,The method has 5 parameters. Parameters: table' records' deadKey' capacity' copyIdx
Long Parameter List,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,HelpCopyLargeSome,The method has 5 parameters. Parameters: table' records' deadKey' capacity' copyIdx
Long Parameter List,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,CopySlot,The method has 6 parameters. Parameters: table' deadKey' keyValue' hash' kv' oldKV
Long Parameter List,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,Update,The method has 5 parameters. Parameters: key' value' compare' comparer' previous
Long Parameter List,Ariadne.Collections,ThreadSafeDictionary<TKey;TValue>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeDictionary.cs,AddOrUpdate,The method has 5 parameters. Parameters: key' value' compare' comparer' previous
Long Parameter List,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,HelpCopyLargeAll,The method has 5 parameters. Parameters: table' records' deadItem' capacity' copyIdx
Long Parameter List,Ariadne.Collections,ThreadSafeSet<T>,D:\research\architectureSmells\repos\hackcraft_Ariadne\Ariadne\Collections\ThreadSafeSet.cs,HelpCopyLargeSome,The method has 5 parameters. Parameters: table' records' deadItem' capacity' copyIdx
