Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,SamuraiServer.Data,Move,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Models\Move.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Player' PlayersUnits' AffectedUnits
Unnecessary Abstraction,SamuraiServer.Data,MoveSet,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Models\MoveSet.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Player' Game' Moves
Unutilized Abstraction,SamuraiServer.Data,MoveSet,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Models\MoveSet.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,SamuraiServer.Data,TileType,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Models\TileType.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Name' CanMoveOn' CanShootOver' StringRepresentation
Unnecessary Abstraction,SamuraiServer.Data.Tiles,Grass,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Tiles\Grass.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Name' CanMoveOn' CanShootOver' StringRepresentation
Unnecessary Abstraction,SamuraiServer.Data.Tiles,Rock,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Tiles\Rock.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Name' CanMoveOn' CanShootOver' StringRepresentation
Unnecessary Abstraction,SamuraiServer.Data.Tiles,Tree,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Tiles\Tree.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Name' CanMoveOn' CanShootOver' StringRepresentation
Unnecessary Abstraction,SamuraiServer.Data.Tiles,Water,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\..\..\SamuraiServer\SamuraiServer.Data\Tiles\Water.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Name' CanMoveOn' CanShootOver' StringRepresentation
Unnecessary Abstraction,Samurai.Client.ConsoleClient,ServerResponse,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\ServerApi.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Ok' Message
Unnecessary Abstraction,Samurai.Client.ConsoleClient,GetOpenGamesResponse,F:\newReposMay17\Code52_Samurai\src\Samurai.Client.Console\Samurai.Client.Console\ServerApi.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Games
