Method,LOC,CC,PC
KeyboardKeyMapper:KeyboardKeyMapper,7,1,0
KeyboardKeyMapper:AddSpecialKeys,8,1,0
KeyboardKeyMapper:AddMathKeys,7,1,0
KeyboardKeyMapper:Translate,7,1,1
KeyboardKeyMapper:ModifyKeyNameIfNecessary,7,2,1
SlimDXGamePad:SlimDXGamePad,6,3,1
SlimDXGamePad:GetUserIndexFromNumber,9,1,0
SlimDXGamePad:GetAnyController,7,1,0
SlimDXGamePad:UpdateGamePadStates,4,1,0
SlimDXGamePad:UpdateValuesFromState,10,1,1
SlimDXGamePad:Normalize,9,2,3
SlimDXGamePad:UpdateAllButtons,5,1,1
SlimDXGamePad:UpdateNormalButtons,8,1,1
SlimDXGamePad:UpdateButton,4,1,3
SlimDXGamePad:UpdateStickAndShoulderButtons,6,1,1
SlimDXGamePad:UpdateDPadButtons,6,1,1
SlimDXGamePad:Dispose,3,1,0
SlimDXGamePad:GetLeftThumbStick,3,1,0
SlimDXGamePad:GetRightThumbStick,3,1,0
SlimDXGamePad:GetLeftTrigger,3,1,0
SlimDXGamePad:GetRightTrigger,3,1,0
SlimDXGamePad:GetButtonState,3,1,1
SlimDXGamePad:Vibrate,7,1,1
SlimDXKeyboard:SlimDXKeyboard,5,1,1
SlimDXKeyboard:CreateNativeKeyboard,7,1,0
SlimDXKeyboard:Dispose,8,2,0
SlimDXKeyboard:UpdateKeyStates,5,3,0
SlimDXKeyboard:UpdateKeyState,5,2,2
SlimDXKeyboard:GetKeyState,1,1,1
SlimDXMouse:SlimDXMouse,9,1,1
SlimDXMouse:SetNativePosition,3,1,1
SlimDXMouse:Update,7,1,1
SlimDXMouse:UpdateMousePosition,3,1,0
SlimDXMouse:UpdateMouseButtons,7,1,0
SlimDXMouse:Dispose,6,2,0
SlimDXTouch:SlimDXTouch,3,1,0
SlimDXTouch:Dispose,2,1,0
SlimDXTouch:GetPosition,3,1,1
SlimDXTouch:GetState,3,1,1
SlimDXTouch:Update,2,1,1
