Method,LOC,CC,PC
Animal:Animal,4,1,3
Animal:GetMeatFromKillQuantity,4,1,0
Animal:GoTo,7,2,1
Animal:Sleep,4,1,1
Animal:Awake,4,1,0
Animal:Update,6,2,1
Animal:ToString,3,1,0
Bush:Bush,2,1,1
Deer:Deer,3,1,2
Deer:Update,14,3,1
Deer:EatPlant,7,2,1
Engine:Engine,5,1,0
Engine:AddOrganism,13,3,1
Engine:ExecuteCommand,12,2,1
Engine:ExecuteBirthCommand,24,2,1
Engine:ExecuteAnimalCommand,19,2,1
Engine:HandleGo,11,2,2
Engine:HandleEncounters,36,9,1
Engine:HandleSleep,7,2,2
Engine:GetAnimalByName,12,3,1
Engine:RemoveAndReportDead,12,3,0
Engine:UpdateAll,6,2,1
ICarnivore:TryEatAnimal,0,1,1
IHerbivore:EatPlant,0,1,1
IOrganism:Update,0,1,1
Organism:Organism,5,1,2
Organism:Update,2,1,1
Organism:RespondTo,2,1,1
Organism:ToString,3,1,0
Plant:Plant,2,1,2
Plant:GetEatenQuantity,13,2,1
Plant:ToString,3,1,0
Point:Point,4,1,2
Point:Point,4,1,2
Point:GetHashCode,3,1,0
Point:Equals,3,1,1
Point:ToString,3,1,0
Point:Parse,5,1,1
Point:GetManhattanDistance,3,1,2
Program:GetEngineInstance,7,1,0
Program:Main,9,2,1
Tree:Tree,2,1,1
AdvancedEngine:ExecuteBirthCommand,23,2,1
Wolf:Wolf,3,1,2
Wolf:TryEatAnimal,5,2,1
Lion:Lion,3,1,2
Lion:TryEatAnimal,6,2,1
Grass:Grass,3,1,1
Grass:Update,4,2,1
Boar:Boar,3,1,2
Boar:TryEatAnimal,5,2,1
Boar:EatPlant,8,3,1
Zombie:Zombie,3,1,2
Zombie:GetMeatFromKillQuantity,3,1,0
