Implementation smell,Namespace,Class,File,Method,Description
Complex Method,MicroCash.Client.Thin,Account,C:\repos\Ahimoth_MicroCash-Thin-Client\account.cs,AccountXMLLoad,Cyclomatic complexity of the method is 12
Complex Method,MicroCash.Client.Thin,ThinUser,C:\repos\Ahimoth_MicroCash-Thin-Client\user.cs,LoadFromFile,Cyclomatic complexity of the method is 8
Complex Method,MicroCash.Client.Thin,MicroCashAddress,C:\repos\Ahimoth_MicroCash-Thin-Client\eckey.cs,SetString,Cyclomatic complexity of the method is 20
Complex Method,MicroCash.Client.Thin,GradientPanel,C:\repos\Ahimoth_MicroCash-Thin-Client\gradientpanel.cs,PaintGradient,Cyclomatic complexity of the method is 9
Complex Method,MicroCash.Client.Thin,AccountItemGUI,C:\repos\Ahimoth_MicroCash-Thin-Client\Form1.cs,Dispose,Cyclomatic complexity of the method is 13
Complex Method,BlakeSharp,Blake512,C:\repos\Ahimoth_MicroCash-Thin-Client\Blake512.cs,Compress,Cyclomatic complexity of the method is 13
Complex Method,MicroCash.Client.Thin.JsonRpc,JsonHelper,C:\repos\Ahimoth_MicroCash-Thin-Client\JsonRpc\JsonHelper.cs,GetObjectFromJsonRPC,Cyclomatic complexity of the method is 8
Long Parameter List,MicroCash.Client.Thin,AccountItemGUI,C:\repos\Ahimoth_MicroCash-Thin-Client\Form1.cs,AccountItemGUI,The method has 9 parameters.
Long Parameter List,BlakeSharp,Blake512,C:\repos\Ahimoth_MicroCash-Thin-Client\Blake512.cs,G,The method has 6 parameters.
Long Parameter List,MicroCash.Client.Thin.JsonRpc,JsonHelper,C:\repos\Ahimoth_MicroCash-Thin-Client\JsonRpc\JsonHelper.cs,GetObjectFromJsonRPC,The method has 5 parameters.
Long Statement,MicroCash.Client.Thin,Form1,C:\repos\Ahimoth_MicroCash-Thin-Client\connectionpanel.cs,DoConnectionPanel,The length of the statement  "	m_ConnectLogoBMP = new Bitmap (System.Reflection.Assembly.GetEntryAssembly ().GetManifestResourceStream ("MicroCash.Client.Thin.pngs.logosmall.png")); " is 150.
Long Statement,MicroCash.Client.Thin,Form1,C:\repos\Ahimoth_MicroCash-Thin-Client\connectionpanel.cs,DoConnectionPanel,The length of the statement  "	m_ConnectArrowBMP = new Bitmap (System.Reflection.Assembly.GetEntryAssembly ().GetManifestResourceStream ("MicroCash.Client.Thin.pngs.downarrow.png")); " is 151.
Long Statement,MicroCash.Client.Thin,Form2,C:\repos\Ahimoth_MicroCash-Thin-Client\Form2.cs,Form2_Load,The length of the statement  "	m_tick = new Bitmap (System.Reflection.Assembly.GetEntryAssembly ().GetManifestResourceStream ("MicroCash.Client.Thin.pngs.tick.png")); " is 135.
Long Statement,MicroCash.Client.Thin,Form2,C:\repos\Ahimoth_MicroCash-Thin-Client\Form2.cs,Form2_Load,The length of the statement  "	m_cross = new Bitmap (System.Reflection.Assembly.GetEntryAssembly ().GetManifestResourceStream ("MicroCash.Client.Thin.pngs.cross.png")); " is 137.
Long Statement,MicroCash.Client.Thin,Form2,C:\repos\Ahimoth_MicroCash-Thin-Client\Form2.cs,Form2_Load,The length of the statement  "	ToolTip1.SetToolTip (m_Images [0]' "*) Must be at least 3 characters in length.\r\n*) Must only contain characters which can be used on the filesystem."); " is 154.
