Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ColorizeText,2,4,0,0,2,52,6,0,1,0.38,1,1
Command,0,2,1,0,2,23,2,7,0,0,0,2
TimedCommand,2,3,0,0,2,42,3,6,1,0.67,0,0
ColorizeSprite,2,4,0,0,2,52,6,0,2,0.38,1,1
ParallelCommand,1,4,0,0,3,50,8,0,1,0,3,1
Scale,3,4,0,0,2,48,5,0,2,0.42,1,1
Destroy,0,2,0,0,2,25,2,0,1,0,0,1
Signal,0,3,1,0,2,34,3,0,1,0,0,1
WaitFor,2,3,0,0,2,47,7,0,1,0.33,1,2
Wait,2,3,0,0,2,37,5,0,1,0.5,0,2
Move,3,5,0,0,2,57,7,0,2,0.47,1,1
Rotate,3,5,0,0,2,57,7,0,2,0.47,1,1
ColorRgbaExtensions,0,2,0,0,2,29,2,0,0,0,0,0
Colors,142,2,0,142,2,167,2,0,0,0,0,14
CameraExtensions,0,3,0,0,3,99,7,0,0,0,3,0
FastMath,0,2,0,0,2,24,2,0,0,0,0,2
RectExtensions,0,3,0,0,3,42,3,0,0,0,0,0
Vector4Extensions,0,2,0,0,2,24,2,0,0,0,0,0
GameObjectExtensions,0,1,0,0,1,20,2,0,0,0,0,0
FrozenCorePlugin,0,0,0,0,0,6,0,0,0,0,0,0
FastRandom,5,10,1,0,8,151,17,0,0,0.8,0,2
Utilities,0,1,1,0,1,25,1,0,0,0,0,4
MultiSpacePoint,4,0,0,4,0,22,0,0,0,0,0,2
LoadableResource,0,3,1,0,2,32,3,0,0,0,0,0
Map,2,5,2,0,5,113,7,0,0,0.2,0,0
Vector3Range,0,3,0,0,2,33,3,0,1,0,0,2
Range,0,5,3,0,4,70,5,4,0,0,0,0
ColorRange,3,4,0,0,2,44,4,0,1,0.5,0,6
FloatRange,4,3,0,4,2,49,3,0,1,0,0,3
IntegerRange,3,3,0,3,2,45,3,0,1,0,0,1
BaseInputReceiver,0,7,0,0,7,58,7,1,0,0,1,0
InputReceiverVisual,0,1,4,0,1,47,1,0,1,0,0,2
InputController,16,11,9,0,1,350,48,0,0,0.8,1,1
Commander,4,23,2,0,22,258,30,0,0,0.9,11,3
ThreadedLoader,2,6,1,0,2,58,10,0,0,0.58,0,0
VisualTreeHider,1,3,1,0,2,41,4,0,0,0.33,0,0
Circle,0,1,2,0,1,30,1,0,0,0,0,1
LineSegment,0,3,3,0,3,58,3,0,0,0,0,4
Polygon,1,10,4,1,9,204,18,0,0,0,0,4
ResNames,5,0,0,4,0,8,0,0,0,0,0,0
