Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Accident_Record,48,0,48,0,0,751,0,0,0,0,0,0
Assets_Apply,30,0,30,0,0,289,0,0,0,0,0,2
Assets_Record,50,0,50,0,0,782,0,0,0,0,0,2
Asset_Infomation,74,0,74,0,0,1082,0,0,0,0,0,0
Asset_IPlan,34,0,34,0,0,498,0,0,0,0,0,0
Asset_MApply,64,0,64,0,0,927,0,0,0,0,0,3
Asset_MPlan,34,0,34,0,0,486,0,0,0,0,0,2
Asset_Process,54,0,54,0,0,736,0,0,0,0,0,2
Audit_Template,20,0,20,0,0,269,0,0,0,0,0,3
BSE_Activities,44,0,44,0,0,425,0,0,0,0,0,2
Bse_Address,28,0,28,0,0,402,0,0,0,0,0,2
Bse_Attachments,30,0,30,0,0,400,0,0,0,0,0,2
Bse_Bak,10,0,10,0,0,162,0,0,0,0,0,2
Bse_Bank,26,0,26,0,0,362,0,0,0,0,0,2
Bse_CanteenItem,34,0,34,0,0,483,0,0,0,0,0,2
Bse_CompHistory,28,0,28,0,0,270,0,0,0,0,0,3
Bse_Components,42,0,42,0,0,403,0,0,0,0,0,3
Bse_Contacts,46,0,46,0,0,684,0,0,0,0,0,2
Bse_Dict,36,0,36,0,0,565,0,0,0,0,0,9
Bse_File,36,0,36,0,0,346,0,0,0,0,0,3
Bse_Group,26,0,26,0,0,251,0,0,0,0,0,2
Bse_Message,26,0,26,0,0,251,0,0,0,0,0,3
Bse_OpLog,26,0,26,0,0,395,0,0,0,0,0,2
Bse_Period,26,0,26,0,0,254,0,0,0,0,0,3
BSE_SysInfo,40,0,40,0,0,615,0,0,0,0,0,2
Bse_Vehicles,28,0,28,0,0,429,0,0,0,0,0,2
BussinessReception_Record,40,0,40,0,0,627,0,0,0,0,0,2
CanteenHelp_Record,30,0,30,0,0,472,0,0,0,0,0,2
CanteenItem_Record,34,0,34,0,0,486,0,0,0,0,0,2
ChartDetail,30,0,30,0,0,292,0,0,0,0,0,3
ChartMain,88,0,88,0,0,843,0,0,0,0,0,3
ChartToolBar,24,0,24,0,0,355,0,0,0,0,0,4
Correct_Preventing,30,0,30,0,0,472,0,0,0,0,0,2
Customer_Visit,34,0,34,0,0,378,0,0,0,0,0,2
DeptEmployee,10,0,10,0,0,162,0,0,0,0,0,1
DeptEmployee_Relation,10,0,10,0,0,143,0,0,0,0,0,1
DisplayPage_Config,32,0,32,0,0,308,0,0,0,0,0,2
Document_IssueRecord,30,0,30,0,0,472,0,0,0,0,0,2
Document_Lending,52,0,52,0,0,813,0,0,0,0,0,2
Document_Manage,56,0,56,0,0,875,0,0,0,0,0,2
Document_Movement,44,0,44,0,0,689,0,0,0,0,0,2
Doc_Allot,42,0,42,0,0,403,0,0,0,0,0,2
Doc_Attachment,42,0,42,0,0,403,0,0,0,0,0,5
Doc_Info,62,0,62,0,0,593,0,0,0,0,0,4
EmptyPureWater_Manage,24,0,24,0,0,379,0,0,0,0,0,2
Environment_Cost,30,0,30,0,0,494,0,0,0,0,0,2
Equ_Information,38,0,38,0,0,596,0,0,0,0,0,2
Equ_MPlan,24,0,24,0,0,355,0,0,0,0,0,2
Equ_MRecords,32,0,32,0,0,503,0,0,0,0,0,2
Bse_Department,38,0,38,0,0,584,0,0,0,0,0,6
Bse_Employee,46,0,46,0,0,705,0,0,0,0,0,5
Road_Nodes,52,0,52,0,0,717,0,0,0,0,0,2
SD_Customer,30,0,30,0,0,469,0,0,0,0,0,3
Express_Record,28,0,28,0,0,441,0,0,0,0,0,2
Fax_Record,44,0,44,0,0,689,0,0,0,0,0,2
GM_Seal,30,0,30,0,0,472,0,0,0,0,0,2
GM_SealRecord,36,0,36,0,0,529,0,0,0,0,0,2
GPSRecord,36,0,36,0,0,346,0,0,0,0,0,2
GPS_CarConfig,20,0,20,0,0,209,0,0,0,0,0,2
HotelReception_Record,42,0,42,0,0,658,0,0,0,0,0,2
House_Cost,38,0,38,0,0,572,0,0,0,0,0,2
House_Rental,46,0,46,0,0,720,0,0,0,0,0,2
House_Usage,28,0,28,0,0,441,0,0,0,0,0,2
HR_AA,28,0,28,0,0,441,0,0,0,0,0,2
HR_Benefit,32,0,32,0,0,503,0,0,0,0,0,2
HR_EduExperience,24,0,24,0,0,355,0,0,0,0,0,0
HR_Evaluation,28,0,28,0,0,429,0,0,0,0,0,2
HR_Experience,30,0,30,0,0,460,0,0,0,0,0,2
HR_In,30,0,30,0,0,472,0,0,0,0,0,2
HR_TimeSheet,40,0,40,0,0,615,0,0,0,0,0,2
Insurance_Recod,30,0,30,0,0,472,0,0,0,0,0,2
LM_Details,22,0,22,0,0,348,0,0,0,0,0,2
LM_Main,64,0,64,0,0,987,0,0,0,0,0,2
Loadometer_Usage,50,0,50,0,0,782,0,0,0,0,0,2
MagazineOrder_Record,32,0,32,0,0,503,0,0,0,0,0,2
Magazine_Distribution,26,0,26,0,0,410,0,0,0,0,0,2
MealReception_Record,36,0,36,0,0,565,0,0,0,0,0,2
Measure_Details,22,0,22,0,0,348,0,0,0,0,0,2
Meeting_Come,20,0,20,0,0,242,0,0,0,0,0,2
Meeting_Record,28,0,28,0,0,441,0,0,0,0,0,2
MetaData,2,1,2,0,1,32,1,0,0,1,0,1
ChartConfig,0,0,7,0,0,52,0,0,0,0,0,0
CustFunctionModel,0,0,3,0,0,15,0,0,0,0,0,1
HR_Department,0,0,1,0,0,10,0,0,0,0,0,0
System_Menu,0,0,1,0,0,10,0,0,0,0,0,8
WH_Warehouse,0,0,1,0,0,10,0,0,0,0,0,3
WH_MaterialType,0,0,1,0,0,10,0,0,0,0,0,2
PU_Main,0,0,1,0,0,7,0,0,0,0,0,3
RefData,31,0,25,0,0,219,0,0,0,0,0,1
RefDataDetails,16,0,8,0,0,91,0,0,0,0,0,0
StockInModel,0,0,8,0,0,62,0,0,0,0,0,0
StockOutModel,0,0,5,0,0,41,0,0,0,0,0,0
StockCModel,54,0,54,0,0,867,0,0,0,0,0,0
System_TopMenu,6,0,6,0,0,64,0,0,0,0,0,3
Sys_Annoce,18,0,18,0,0,178,0,0,0,0,0,0
Sys_AnnoceLog,8,0,8,0,0,83,0,0,0,0,0,0
Sys_Bug,26,0,26,0,0,374,0,0,0,0,0,4
Sys_BugLog,14,0,14,0,0,200,0,0,0,0,0,4
Sys_DesktopConfig,26,0,26,0,0,290,0,0,0,0,0,4
Sys_Function,0,0,4,0,0,28,0,0,0,0,0,3
Sys_LoginLog,22,0,22,0,0,216,0,0,0,0,0,4
Sys_Message,20,0,20,0,0,194,0,0,0,0,0,2
Sys_OnlineUser,8,0,8,0,0,83,0,0,0,0,0,2
Sys_RunLog,14,0,14,0,0,140,0,0,0,0,0,4
Sys_UserPermission,0,0,1,0,0,10,0,0,0,0,0,7
TheTreeNode,0,0,6,0,0,28,0,0,0,0,0,1
Attr,0,0,2,0,0,11,0,0,0,0,0,0
WaitAuditEx,0,0,8,0,0,62,0,0,0,0,0,1
Road_Components,36,0,36,0,0,469,0,0,0,0,0,2
Other_Cost,38,0,38,0,0,596,0,0,0,0,0,2
Outreach_Coordination,40,0,40,0,0,627,0,0,0,0,0,2
Outreach_Info,36,0,36,0,0,565,0,0,0,0,0,2
Pay_Clause,6,0,6,0,0,100,0,0,0,0,0,2
PCD_DRecord,50,0,50,0,0,722,0,0,0,0,0,2
PCD_Expception,52,0,52,0,0,750,0,0,0,0,0,2
PCD_NRecord,110,0,110,0,0,1616,0,0,0,0,0,2
PCD_Queue,10,0,10,0,0,99,0,0,0,0,0,2
PCD_Voice,28,0,28,0,0,285,0,0,0,0,0,2
PCT_Clear,38,0,38,0,0,380,0,0,0,0,0,2
PCT_Event,48,0,48,0,0,475,0,0,0,0,0,2
PCT_HandOver,40,0,40,0,0,399,0,0,0,0,0,2
PCT_Info,74,0,74,0,0,722,0,0,0,0,0,2
PCT_Owner,38,0,38,0,0,380,0,0,0,0,0,2
PCT_Schedule,40,0,40,0,0,543,0,0,0,0,0,2
PC_AEmp,28,0,28,0,0,285,0,0,0,0,0,2
PC_AEqu,28,0,28,0,0,285,0,0,0,0,0,2
PC_BLines,22,0,22,0,0,228,0,0,0,0,0,2
PC_BStation,22,0,22,0,0,228,0,0,0,0,0,2
PC_BWarehouse,32,0,32,0,0,419,0,0,0,0,0,2
PC_Concrete,36,0,36,0,0,517,0,0,0,0,0,2
PC_CPlan,84,0,84,0,0,1234,0,0,0,0,0,2
PC_MRItem,32,0,32,0,0,320,0,0,0,0,0,2
PC_MRTemplate,18,0,18,0,0,235,0,0,0,0,0,2
PC_Plan,148,0,148,0,0,1905,0,0,0,0,0,2
PC_PStatus,24,0,24,0,0,247,0,0,0,0,0,2
PC_Warehouse,34,0,34,0,0,414,0,0,0,0,0,2
PC_WError,32,0,32,0,0,320,0,0,0,0,0,2
PlantChanged_Record,34,0,34,0,0,522,0,0,0,0,0,2
PlantDamage_Record,32,0,32,0,0,479,0,0,0,0,0,2
Plant_Decorations,22,0,22,0,0,348,0,0,0,0,0,2
Plant_Record,30,0,30,0,0,472,0,0,0,0,0,2
Print_Record,28,0,28,0,0,441,0,0,0,0,0,2
PU_Detail,96,0,96,0,0,1147,0,0,0,0,0,3
PU_Relations,34,0,34,0,0,327,0,0,0,0,0,2
PU_SMain,78,0,78,0,0,1081,0,0,0,0,0,2
Rec_Main,24,0,24,0,0,379,0,0,0,0,0,2
SD_Banlance,46,0,46,0,0,672,0,0,0,0,0,2
SD_BItem,48,0,48,0,0,643,0,0,0,0,0,2
SD_Contract,114,0,114,0,0,1630,0,0,0,0,0,2
SD_CPrice,54,0,54,0,0,724,0,0,0,0,0,2
SD_CTrans,42,0,42,0,0,559,0,0,0,0,0,2
SD_FileTran,28,0,28,0,0,441,0,0,0,0,0,2
SD_Invoice,46,0,46,0,0,696,0,0,0,0,0,2
SD_Project,70,0,70,0,0,1068,0,0,0,0,0,2
SD_ProjectParts,18,0,18,0,0,286,0,0,0,0,0,2
SD_Receivable,40,0,40,0,0,591,0,0,0,0,0,2
SD_Receive,46,0,46,0,0,660,0,0,0,0,0,2
SD_Route,20,0,20,0,0,197,0,0,0,0,0,2
SEP_Record,28,0,28,0,0,441,0,0,0,0,0,2
STA_MMPP_DayCount,22,0,22,0,0,336,0,0,0,0,0,2
STA_MMPP_MDayCount,24,0,24,0,0,367,0,0,0,0,0,2
Sys_Config_Field_Refer,18,0,18,0,0,178,0,0,0,0,0,4
Sys_Config_Fieled,78,0,78,0,0,772,0,0,0,0,0,7
Sys_Config_ListPage,96,0,96,0,0,1003,0,0,0,0,0,8
Sys_Config_Refer,24,0,24,0,0,235,0,0,0,0,0,5
Sys_DictModule,26,0,26,0,0,251,0,0,0,0,0,2
Sys_Map,26,0,26,0,0,335,0,0,0,0,0,3
Sys_OpLog,20,0,20,0,0,197,0,0,0,0,0,2
Sys_PD_Filed,50,0,50,0,0,519,0,0,0,0,0,2
Sys_PD_GridFormat,14,0,14,0,0,148,0,0,0,0,0,2
Sys_PD_Module,28,0,28,0,0,288,0,0,0,0,0,2
Sys_PD_RefModule,22,0,22,0,0,233,0,0,0,0,0,2
Sys_PU_Config,32,0,32,0,0,334,0,0,0,0,0,2
Sys_Rec_RefDepend,60,0,60,0,0,589,0,0,0,0,0,3
Sys_Role,16,0,16,0,0,168,0,0,0,0,0,3
TC_DComp,30,0,30,0,0,304,0,0,0,0,0,2
TC_EItem,28,0,28,0,0,402,0,0,0,0,0,2
TC_Equ,48,0,48,0,0,472,0,0,0,0,0,2
TC_Group,38,0,38,0,0,548,0,0,0,0,0,2
TC_Item,30,0,30,0,0,304,0,0,0,0,0,2
TC_PComp,56,0,56,0,0,755,0,0,0,0,0,2
TC_PIComp,32,0,32,0,0,443,0,0,0,0,0,2
