Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,FSWatcher,Watcher,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Watcher.cs,Watcher,The method has 6 parameters. Parameters: dir' directoryCreated' directoryDeleted' fileCreated' fileChanged' fileDeleted
Long Parameter List,FSWatcher.Caching,Cache,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Caching\Cache.cs,RefreshFromDisk,The method has 5 parameters. Parameters: directoryCreated' directoryDeleted' fileCreated' fileChanged' fileDeleted
Long Parameter List,FSWatcher.EventedWatchers,FSW,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\EventedWatchers\FSW.cs,FSW,The method has 8 parameters. Parameters: watchPath' directoryCreated' directoryDeleted' fileCreated' fileChanged' fileDeleted' onError' cache
Long Parameter List,FSWatcher.Initialization,WatcherSettings,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Initialization\WatcherSettings.cs,WatcherSettings,The method has 7 parameters. Parameters: canDetectDirectoryCreate' canDetectDirectoryDelete' canDetectDirectoryRename' canDetectFileCreate' canDetectFileChange' canDetectFileDelete' canDetectFileRename
Empty Catch Block,FSWatcher.EventedWatchers,FSW,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\EventedWatchers\FSW.cs,Stop,The method has an empty catch block.
Magic Number,FSWatcher,Watcher,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Watcher.cs,Watch,The following statement contains a magic number: _watcher = new Thread(() => {  				initialize();  				_fsw = new FSW(  					_dir'  					(dir) => {  						if (_cache.Patch(new Change(ChangeType.DirectoryCreated' dir)))  						    _directoryCreated(dir);                          setNextCatchup();  					}'  					(dir) => {  						if (_cache.Patch(new Change(ChangeType.DirectoryDeleted' dir)))  						    _directoryDeleted(dir);                          setNextCatchup();  					}'  					(file) => {  						if (_cache.Patch(new Change(ChangeType.FileCreated' file)))  						    _fileCreated(file);                          setNextCatchup();  					}'  					(file) => {  						if (_cache.Patch(new Change(ChangeType.FileChanged' file)))  						    _fileChanged(file);                          setNextCatchup();  					}'  					(file) => {  						if (_cache.Patch(new Change(ChangeType.FileDeleted' file)))  						    _fileDeleted(file);                          setNextCatchup();  					}'  					(item) => {                          setNextCatchup();  					}'  					_cache);  				_fsw.Start();    				while (!_exit) {  					if (_fsw.NeedsRestart) {  						_fsw.Start();  						setNextCatchup();  					}  						                      if (weNeedToCatchUp())  					    poll();                      if (_settings.ContinuousPolling && !waitingToCatchUp())                          setNextCatchup();  					Thread.Sleep(_settings.PollFrequency + 10);  				}  				_fsw.Stop();  			});
Magic Number,FSWatcher,Watcher,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Watcher.cs,StopWatching,The following statement contains a magic number: Thread.Sleep(10);
Magic Number,FSWatcher,Watcher,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Watcher.cs,initialize,The following statement contains a magic number: _settings.SetPollFrequencyTo(timeSince(startTime) * 4);
Magic Number,FSWatcher.FS,File,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\FS\File.cs,getContentHash,The following statement contains a magic number: long hash = 17;
Magic Number,FSWatcher.FS,File,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\FS\File.cs,getContentHash,The following statement contains a magic number: hash = hash * 23 + info.Length;
Magic Number,FSWatcher.FS,File,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\FS\File.cs,getContentHash,The following statement contains a magic number: hash = hash * 23 + info.LastWriteTimeUtc.Ticks;
Magic Number,FSWatcher.EventedWatchers,FSW,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\EventedWatchers\FSW.cs,startListener,The following statement contains a magic number: Thread.Sleep(500);
Magic Number,FSWatcher.Initialization,SettingsReader,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Initialization\WatcherSettings.cs,GetSettings,The following statement contains a magic number: var maxWaitTime = 3000;
Magic Number,FSWatcher.Initialization,SettingsReader,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Initialization\WatcherSettings.cs,GetSettings,The following statement contains a magic number: var fileChanges = new Thread(() => {                  var startTime = DateTime.Now;  				Directory.CreateDirectory(subdir);  				File.WriteAllText(file' "hey");  				using (var writer = File.AppendText(fileContentChange)) {  					writer.Write("moar content");  				}  				File.Move(file2' file3);  				File.Delete(file);  				Directory.Move(dir2' dir3);  				Directory.Delete(subdirDelete);                  while (!fullSupport() && timeSince(startTime) < maxWaitTime)  				    Thread.Sleep(10);  			});
Magic Number,FSWatcher.Initialization,WatcherSettings,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Initialization\WatcherSettings.cs,WatcherSettings,The following statement contains a magic number: PollFrequency = 100;
Magic Number,FSWatcher.Initialization,WatcherSettings,D:\research\architectureSmells\repos\acken_FSWatcher\FSWatcher\Initialization\WatcherSettings.cs,SetPollFrequencyTo,The following statement contains a magic number: milliseconds > 100
