Implementation smell,Namespace,Class,File,Method,Description
Long Method,LightNovel,ReadingPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\ReadingPage.xaml.cs,ViewModel_PropertyChanged,The method has 144 lines of code.
Long Method,LightNovel,App,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\App.xaml.cs,OnLaunched,The method has 152 lines of code.
Long Method,LightNovel.Controls,RichTextColumns,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Controls\RichTextColumns.cs,MeasureOverride,The method has 127 lines of code.
Long Method,LightNovel.Data,CachedClient,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Data\CachedClient.cs,LoadIllustrationAsyncInternal,The method has 103 lines of code.
Long Method,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,LoadDataInternalAsync,The method has 108 lines of code.
Long Method,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,LoadDataInternalAsync,The method has 104 lines of code.
Complex Method,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,NavigationHelper_LoadState,Cyclomatic complexity of the method is 11
Complex Method,LightNovel,ReadingPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\ReadingPage.xaml.cs,Relayout_ContentColumn,Cyclomatic complexity of the method is 8
Complex Method,LightNovel,ReadingPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\ReadingPage.xaml.cs,ContentTextBlock_Tapped,Cyclomatic complexity of the method is 10
Complex Method,LightNovel,App,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\App.xaml.cs,OnLaunched,Cyclomatic complexity of the method is 10
Complex Method,LightNovel,AppGlobal,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\AppGlobal.cs,PullBookmarkFromUserFavoriteAsync,Cyclomatic complexity of the method is 9
Complex Method,LightNovel,StringToSymbolConverter,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\HubPage.Shared.cs,Convert,Cyclomatic complexity of the method is 8
Complex Method,LightNovel.Controls,ExpanderView,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Controls\ExpanderView.cs,UpdateVisualState,Cyclomatic complexity of the method is 8
Complex Method,LightNovel.Controls,RichTextColumns,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Controls\RichTextColumns.cs,MeasureOverride,Cyclomatic complexity of the method is 15
Complex Method,LightNovel.Common,ApplicationSettings,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Common\ApplicationSettings.cs,ApplicationSettings,Cyclomatic complexity of the method is 17
Complex Method,LightNovel.Data,CachedClient,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Data\CachedClient.cs,ScanAsync,Cyclomatic complexity of the method is 13
Complex Method,LightNovel.Data,LightKindomHtmlClient,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Data\LightKindomHtmlClient.cs,GetFeaturedBooks,Cyclomatic complexity of the method is 8
Complex Method,NotificationsExtensions,NotificationBase,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\Common.cs,SerializeProperties,Cyclomatic complexity of the method is 8
Complex Method,NotificationsExtensions.TileContent,TileSquare150x150Base,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\TileContent.cs,GetContent,Cyclomatic complexity of the method is 8
Complex Method,NotificationsExtensions.TileContent,TileSquare150x150Base,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\TileContent.cs,SerializeBinding,Cyclomatic complexity of the method is 9
Complex Method,NotificationsExtensions.TileContent,TileWide310x150Base,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\TileContent.cs,GetContent,Cyclomatic complexity of the method is 9
Complex Method,NotificationsExtensions.TileContent,TileWide310x150Base,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\TileContent.cs,SerializeBindings,Cyclomatic complexity of the method is 9
Complex Method,NotificationsExtensions.TileContent,TileSquare310x310Base,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\TileContent.cs,GetContent,Cyclomatic complexity of the method is 11
Complex Method,NotificationsExtensions.ToastContent,ToastNotificationBase,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\ToastContent.cs,ValidateCommands,Cyclomatic complexity of the method is 8
Complex Method,NotificationsExtensions.ToastContent,ToastNotificationBase,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Notifaction\ToastContent.cs,GetContent,Cyclomatic complexity of the method is 8
Complex Method,LightNovel.ViewModels,FavoriteSectionViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\MainViewModel.cs,LoadAsync,Cyclomatic complexity of the method is 8
Complex Method,LightNovel.ViewModels,RecentSectionViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\MainViewModel.cs,LoadLocalAsync,Cyclomatic complexity of the method is 10
Complex Method,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,LoadDataInternalAsync,Cyclomatic complexity of the method is 9
Complex Method,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,LoadDataInternalAsync,Cyclomatic complexity of the method is 11
Complex Method,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,LoadCommentsAsync,Cyclomatic complexity of the method is 8
Long Parameter List,LightNovel.Data,SampleDataItem,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\DataModel\SampleDataSource.cs,SampleDataItem,The method has 6 parameters. Parameters: uniqueId' title' subtitle' imagePath' description' content
Long Parameter List,LightNovel.Data,SampleDataGroup,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\DataModel\SampleDataSource.cs,SampleDataGroup,The method has 5 parameters. Parameters: uniqueId' title' subtitle' imagePath' description
Long Parameter List,LightNovel.Data,CachedClient,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Data\CachedClient.cs,LoadIllustrationAsyncInternal,The method has 5 parameters. Parameters: c' progress' img_url' expectedSize' forceRefresh
Long Parameter List,LightNovel.Data,CachedClient,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Data\CachedClient.cs,GetAsync,The method has 5 parameters. Parameters: folder' fileName' generator' expires' forceRefresh
Long Parameter List,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,LoadDataAsync,The method has 5 parameters. Parameters: seriesId' volumeNo' chapterNo' lineNo' preCachePolicy
Long Parameter List,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,LoadDataInternalAsync,The method has 6 parameters. Parameters: c' seriesId' volumeNo' chapterNo' lineNo' preCachePolicy
Long Identifier,LightNovel,ReadingPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\ReadingPage.xaml.cs,,The length of the parameter MinimumWidthForSupportingTwoPanes is 33.
Long Identifier,LightNovel,ReadingPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\ReadingPage.xaml.cs,,The length of the parameter ListViewScrollToIndexRequestProperty is 36.
Long Identifier,LightNovel,ReadingPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\ReadingPage.xaml.cs,,The length of the parameter ListViewBaseScrollToItemRequestProperty is 39.
Long Identifier,LightNovel,IllustrationView,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\IllustrationView.xaml.cs,,The length of the parameter BitmapLoadingIndicatorProperty is 30.
Long Identifier,LightNovel.Controls,ExpanderView,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Controls\ExpanderView.cs,,The length of the parameter NonExpandableHeaderTemplateProperty is 35.
Long Identifier,LightNovel.Common,ApplicationSettings,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\Common\ApplicationSettings.cs,,The length of the parameter EnableAutomaticReadingThemeKey is 30.
Long Identifier,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,,The length of the parameter LoadingFailedContentNetworkIssue is 32.
Long Identifier,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,,The length of the parameter LoadingFailedContentSeviceIssue is 31.
Long Identifier,LightNovel.ViewModels,ReadingPageViewModel,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Shared\ViewModels\ViewModels.cs,,The length of the parameter LoadingFailedContentOverallLabel is 32.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,NavigationHelper_LoadState,The length of the statement  "                        Debug.WriteLine("Exception in loading volume description : ({0}'{1})' exception : {3}"' item.Title' item.Id' exception.Message); " is 128.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,LoadConverAndRecent,The length of the statement  "                    Description = "机巧魔术──那是由内藏魔术回路的自动人偶与人偶使所使用的魔术。在英国最高学府的华尔普吉斯皇家机巧学院里，正举行着一场选出顶尖人偶使「魔王」的战斗「夜会」。来自日本的留学生雷真和他的搭档──少女型态的人偶夜夜，为了参加「夜会」，打算挑战其他入选者，夺取对方的资格。他们锁定的目标是下届魔王呼声极高的候选人，别名「暴龙」的美少女夏琳！然而就在雷真向她挑战时，突然出现意外的伏兵……？ 交响曲式学园战斗动作剧，第一集登场！"' " is 225.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,SyncViewWithOrientation,The length of the statement  "                var logo = VisualTreeHelperExtensions.GetDescendantsOfType<Canvas>(RootHub).FirstOrDefault(elem => elem.Name == "Logo"); " is 120.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,SyncViewWithOrientation,The length of the statement  "                var logo = VisualTreeHelperExtensions.GetDescendantsOfType<Canvas>(RootHub).FirstOrDefault(elem => elem.Name == "Logo"); " is 120.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,SyncViewWithOrientation,The length of the statement  "                var logo = VisualTreeHelperExtensions.GetDescendantsOfType<Canvas>(RootHub).FirstOrDefault(elem => elem.Name == "Logo"); " is 120.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,SyncViewWithOrientation,The length of the statement  "                var logo = VisualTreeHelperExtensions.GetDescendantsOfType<Canvas>(RootHub).FirstOrDefault(elem => elem.Name == "Logo"); " is 120.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,RecommandSectionItem_ItemClick,The length of the statement  "                await NavigateToReadingPageAsync(book.Title' new NovelPositionIdentifier { SeriesId = book.Id' VolumeNo = -1' ChapterNo = -1 }); " is 128.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,RecommandSectionItem_ItemClick,The length of the statement  "                //this.Frame.Navigate(typeof(ReadingPage)' new NovelPositionIdentifier { SeriesId = book.Id' VolumeNo = -1' ChapterNo = -1 }.ToString()); " is 137.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,LoginButton_Click,The length of the statement  "                MessageDialog diag = new MessageDialog(resourceLoader.GetString("LoginFailedMessageDialogDetail")' resourceLoader.GetString("LoginFailedMessageDialogTitle")); " is 158.
Long Statement,LightNovel,HubPage,C:\repos\ArcEarth_LightNovelClientWindows\LightNovelClient\LightNovelClient.Windows\HubPage.xaml.cs,IndexListView_ItemClick,The length of the statement  "            this.Frame.Navigate(typeof(ReadingPage)' new NovelPositionIdentifier { SeriesId = ser.Id' VolumeNo = -1' ChapterNo = -1 }.ToString()); " is 134.
