Namespace,Type,Method,LOC,CC,PC
tupianwenziPlugin,tupianwenziPlugin,Close,3,1,0
tupianwenziPlugin,tupianwenziPlugin,Dispose,2,1,0
tupianwenziPlugin,tupianwenziPlugin,Draw,6,2,1
tupianwenziPlugin,tupianwenziPlugin,Initialize,3,1,0
tupianwenziPlugin,tupianwenziPlugin,LoadDataFromXMLDocument,40,1,1
tupianwenziPlugin,tupianwenziPlugin,SetCloseFunction,3,1,1
tupianwenziPlugin,tupianwenziPlugin,SetConfirmationDialog,6,1,3
tupianwenziPlugin,tupianwenziPlugin,SetContextMenu,3,1,1
tupianwenziPlugin,tupianwenziPlugin,SetGameObjectBranch,3,1,3
tupianwenziPlugin,tupianwenziPlugin,SetGameObjectBranch,3,1,4
tupianwenziPlugin,tupianwenziPlugin,SetGameObjectBranch,13,2,6
tupianwenziPlugin,tupianwenziPlugin,SetGameObjectBranch,60,4,5
tupianwenziPlugin,tupianwenziPlugin,SetGraphicsDevice,5,1,1
tupianwenziPlugin,tupianwenziPlugin,SetPosition,3,1,1
tupianwenziPlugin,tupianwenziPlugin,SetScreen,3,1,1
tupianwenziPlugin,tupianwenziPlugin,Update,6,2,1
tupianwenziPlugin,GameObjectAndBranchName,GameObjectAndBranchName,8,1,6
tupianwenziPlugin,tupianwenzilei,Close,6,2,0
tupianwenziPlugin,tupianwenzilei,DequeueAndDisplay,38,4,0
tupianwenziPlugin,tupianwenzilei,Draw,32,4,1
tupianwenziPlugin,tupianwenzilei,Initialize,3,1,1
tupianwenziPlugin,tupianwenzilei,screen_OnMouseLeftDown,2,1,1
tupianwenziPlugin,tupianwenzilei,screen_OnMouseLeftUp,24,5,1
tupianwenziPlugin,tupianwenzilei,screen_OnMouseMove,13,3,2
tupianwenziPlugin,tupianwenzilei,SetGameObjectBranch,38,5,3
tupianwenziPlugin,tupianwenzilei,SetPosition,39,9,1
tupianwenziPlugin,tupianwenzilei,Update,27,7,0
tupianwenziPlugin,tupianwenzilei,CaiseTupianZhuanchengHeibai,36,4,2
tupianwenziPlugin,tupianwenzilei,GetColorDataFromTexture,5,1,1
