Implementation smell,Namespace,Class,File,Method,Description
Complex Method,TinCan,ActivityDefinition,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\ActivityDefinition.cs,ActivityDefinition,Cyclomatic complexity of the method is 18
Complex Method,TinCan,ActivityDefinition,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\ActivityDefinition.cs,ToJObject,Cyclomatic complexity of the method is 18
Complex Method,TinCan,Context,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\Context.cs,Context,Cyclomatic complexity of the method is 12
Complex Method,TinCan,Context,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\Context.cs,ToJObject,Cyclomatic complexity of the method is 10
Complex Method,TinCan,ContextActivities,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\ContextActivities.cs,ContextActivities,Cyclomatic complexity of the method is 13
Complex Method,TinCan,ContextActivities,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\ContextActivities.cs,ToJObject,Cyclomatic complexity of the method is 9
Complex Method,TinCan,InteractionType,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\InteractionType.cs,FromValue,Cyclomatic complexity of the method is 11
Complex Method,TinCan,StatementsQuery,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\StatementsQuery.cs,ToParameterMap,Cyclomatic complexity of the method is 12
Complex Method,TinCan,StatementBase,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\StatementBase.cs,StatementBase,Cyclomatic complexity of the method is 13
Complex Method,TinCan,RemoteLRS,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\RemoteLRS.cs,MakeSyncRequest,Cyclomatic complexity of the method is 8
Magic Number,TinCan,RemoteLRS,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\RemoteLRS.cs,ReadFully,The following statement contains a magic number: initialLength = 32768;
Magic Number,TinCan,RemoteLRS,C:\research\architectureSmells\repos\RusticiSoftware_TinCan.NET\TinCan\RemoteLRS.cs,ReadFully,The following statement contains a magic number: byte[] newBuffer = new byte[buffer.Length * 2];
