Implementation smell,Namespace,Class,File,Method,Description
Complex Method,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,Cyclomatic complexity of the method is 9
Complex Method,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,GetVictorySpace,Cyclomatic complexity of the method is 8
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [1' 0]' m_spaces [1' 1]' m_spaces [1' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [2' 0]' m_spaces [2' 1]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [2' 0]' m_spaces [2' 1]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [2' 0]' m_spaces [2' 1]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [2' 0]' m_spaces [2' 1]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 0]' m_spaces [1' 0]' m_spaces [2' 0]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 1]' m_spaces [1' 1]' m_spaces [2' 1]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 2]' m_spaces [1' 2]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 2]' m_spaces [1' 2]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 2]' m_spaces [1' 2]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 2]' m_spaces [1' 2]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 0]' m_spaces [1' 1]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 0]' m_spaces [1' 1]' m_spaces [2' 2]);  
Magic Number,DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe,Ability,C:\repos\giacomelli_BotWorld\src\DG.BotWorld.Bots.HalBot.Abilities.Games.TicTacToe\Ability.cs,CheckVictorySpace,The following statement contains a magic number: result = GetVictorySpace (victorySpaceType' m_spaces [0' 2]' m_spaces [1' 1]' m_spaces [2' 0]);  
