Implementation smell,Namespace,Class,File,Method,Description
Long Method,WaveEngine.Components.Animation,Animation3D,C:\repos\WaveEngine_Components\Shared\Animation\Animation3D.cs,Update,The method has 123 lines of code.
Long Method,WaveEngine.Components.Cameras,FreeCamera3DBehavior,C:\repos\WaveEngine_Components\Shared\Cameras\FreeCamera3DBehavior.cs,HandleInput,The method has 112 lines of code.
Long Method,WaveEngine.Components.GameActions,FloatAnimationGameAction,C:\repos\WaveEngine_Components\Shared\GameActions\Animations\FloatAnimationGameAction.cs,DeltaFunction,The method has 101 lines of code.
Long Method,WaveEngine.Components.GameActions,Vector2AnimationGameAction,C:\repos\WaveEngine_Components\Shared\GameActions\Animations\Vector2AnimationGameAction.cs,DeltaFunction,The method has 100 lines of code.
Long Method,WaveEngine.Components.GameActions,QuaternionAnimationGameAction,C:\repos\WaveEngine_Components\Shared\GameActions\Animations\QuaternionAnimationGameAction.cs,DeltaFunction,The method has 100 lines of code.
Long Method,WaveEngine.Components.GameActions,Vector3AnimationGameAction,C:\repos\WaveEngine_Components\Shared\GameActions\Animations\Vector3AnimationGameAction.cs,DeltaFunction,The method has 100 lines of code.
Long Method,WaveEngine.Components.Graphics2D,ParticleSystemRenderer2D,C:\repos\WaveEngine_Components\Shared\Graphics2D\ParticleSystemRenderer2D.cs,Draw,The method has 273 lines of code.
Long Method,WaveEngine.Components.Graphics2D,ParticleSystemRenderer2D,C:\repos\WaveEngine_Components\Shared\Graphics2D\ParticleSystemRenderer2D.cs,ResetParticle,The method has 148 lines of code.
Long Method,WaveEngine.Components.Graphics2D,SpriteRenderer,C:\repos\WaveEngine_Components\Shared\Graphics2D\SpriteRenderer.cs,RefreshSliceCache,The method has 112 lines of code.
Long Method,WaveEngine.Components.Graphics3D,ParticleSystemRenderer3D,C:\repos\WaveEngine_Components\Shared\Graphics3D\ParticleSystemRenderer3D.cs,Draw,The method has 349 lines of code.
Long Method,WaveEngine.Components.Graphics3D,ParticleSystemRenderer3D,C:\repos\WaveEngine_Components\Shared\Graphics3D\ParticleSystemRenderer3D.cs,ResetParticle,The method has 144 lines of code.
Long Method,WaveEngine.Components.Primitives,Capsule,C:\repos\WaveEngine_Components\Shared\Primitives\Capsule.cs,Capsule,The method has 121 lines of code.
Long Method,WaveEngine.Components.UI,GridControl,C:\repos\WaveEngine_Components\Shared\UI\Grid\GridControl.cs,Measure,The method has 183 lines of code.
Long Method,WaveEngine.Components.UI,ImageControl,C:\repos\WaveEngine_Components\Shared\UI\Image\ImageControl.cs,Arrange,The method has 114 lines of code.
Long Method,WaveEngine.Components.UI,TextControl,C:\repos\WaveEngine_Components\Shared\UI\TextBlock\TextControl.cs,UpdateSize,The method has 206 lines of code.
Long Method,WaveEngine.Components.UI,TextBoxBehavior,C:\repos\WaveEngine_Components\Shared\UI\TextBox\TextBoxBehavior.cs,Update,The method has 235 lines of code.
Complex Method,WaveEngine.Components.Animation,Animation2D,C:\repos\WaveEngine_Components\Shared\Animation\Animation2D.cs,PlayAnimation,Cyclomatic complexity of the method is 9
Complex Method,WaveEngine.Components.Animation,Animation3D,C:\repos\WaveEngine_Components\Shared\Animation\Animation3D.cs,Update,Cyclomatic complexity of the method is 9
Complex Method,WaveEngine.Components.Cameras,FreeCamera3DBehavior,C:\repos\WaveEngine_Components\Shared\Cameras\FreeCamera3DBehavior.cs,HandleInput,Cyclomatic complexity of the method is 9
Complex Method,WaveEngine.Components.Graphics2D,ParticleSystemRenderer2D,C:\repos\WaveEngine_Components\Shared\Graphics2D\ParticleSystemRenderer2D.cs,Draw,Cyclomatic complexity of the method is 11
Complex Method,WaveEngine.Components.Graphics2D,ParticleSystemRenderer2D,C:\repos\WaveEngine_Components\Shared\Graphics2D\ParticleSystemRenderer2D.cs,ResetParticle,Cyclomatic complexity of the method is 10
Complex Method,WaveEngine.Components.Graphics2D,SpriteRenderer,C:\repos\WaveEngine_Components\Shared\Graphics2D\SpriteRenderer.cs,RefreshSliceCache,Cyclomatic complexity of the method is 9
Complex Method,WaveEngine.Components.Graphics3D,InternalStaticModel,C:\repos\WaveEngine_Components\Shared\Graphics3D\InternalStaticModel.cs,GenerateCollisionInfo,Cyclomatic complexity of the method is 8
Complex Method,WaveEngine.Components.Graphics3D,ParticleSystemRenderer3D,C:\repos\WaveEngine_Components\Shared\Graphics3D\ParticleSystemRenderer3D.cs,Draw,Cyclomatic complexity of the method is 11
Complex Method,WaveEngine.Components.Graphics3D,ParticleSystemRenderer3D,C:\repos\WaveEngine_Components\Shared\Graphics3D\ParticleSystemRenderer3D.cs,ResetParticle,Cyclomatic complexity of the method is 10
Complex Method,WaveEngine.Components.Graphics3D,SkinnedModelRenderer,C:\repos\WaveEngine_Components\Shared\Graphics3D\SkinnedModelRenderer.cs,Draw,Cyclomatic complexity of the method is 12
Complex Method,WaveEngine.Components.Primitives,Capsule,C:\repos\WaveEngine_Components\Shared\Primitives\Capsule.cs,Capsule,Cyclomatic complexity of the method is 12
Complex Method,WaveEngine.Components.Primitives,Sphere,C:\repos\WaveEngine_Components\Shared\Primitives\Sphere.cs,Sphere,Cyclomatic complexity of the method is 10
Complex Method,WaveEngine.Components.UI,GridControl,C:\repos\WaveEngine_Components\Shared\UI\Grid\GridControl.cs,Measure,Cyclomatic complexity of the method is 38
Complex Method,WaveEngine.Components.UI,WrapPanelControl,C:\repos\WaveEngine_Components\Shared\UI\Wrap\WrapPanelControl.cs,Measure,Cyclomatic complexity of the method is 9
Complex Method,WaveEngine.Components.VR,VRCameraRig,C:\repos\WaveEngine_Components\Shared\VR\VRCameraRig.cs,Update,Cyclomatic complexity of the method is 8
Complex Method,WaveEngine.Components.VR,VRCameraRig,C:\repos\WaveEngine_Components\Shared\VR\VRCameraRig.cs,InstantiateOVRHierarchy,Cyclomatic complexity of the method is 12
Long Parameter List,WaveEngine.Components.Animation,Animation2D,C:\repos\WaveEngine_Components\Shared\Animation\Animation2D.cs,PlayAnimation,The method has 5 parameters. Parameters: name' startFrame' endFrame' loop' backwards
Long Parameter List,WaveEngine.Components.Animation,Animation2D,C:\repos\WaveEngine_Components\Shared\Animation\Animation2D.cs,PlayAnimation,The method has 6 parameters. Parameters: name' startFrame' endFrame' loop' backwards' framesPerSecond
Long Parameter List,WaveEngine.Components.Animation,Animation3D,C:\repos\WaveEngine_Components\Shared\Animation\Animation3D.cs,PlayAnimation,The method has 5 parameters. Parameters: name' startFrame' endFrame' loop' backwards
Long Parameter List,WaveEngine.Components.Animation,AnimationBase,C:\repos\WaveEngine_Components\Shared\Animation\AnimationBase.cs,PlayAnimation,The method has 5 parameters. Parameters: name' startFrame' endFrame' loop' backwards
Long Parameter List,WaveEngine.Components.GameActions,FloatAnimationGameAction,C:\repos\WaveEngine_Components\Shared\GameActions\Animations\FloatAnimationGameAction.cs,FloatAnimationGameAction,The method has 5 parameters. Parameters: entity' from' to' time' ease
Long Parameter List,WaveEngine.Components.GameActions,FloatAnimationGameAction,C:\repos\WaveEngine_Components\Shared\GameActions\Animations\FloatAnimationGameAction.cs,FloatAnimationGameAction,The method has 6 parameters. Parameters: entity' from' to' time' ease' updateAction
