Implementation smell,Namespace,Class,File,Method,Description
Complex Method,MegaMan.Editor.Controls,CustomMessageBox,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Controls\Dialogs\CustomMessageBox.xaml.cs,Connect,Cyclomatic complexity of the method is 10
Complex Method,MegaMan.Editor.Controls,GuidesLayer,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Controls\Layers\GuidesLayer.cs,DrawProperties,Cyclomatic complexity of the method is 8
Complex Method,MegaMan.Editor.Controls,MainEditorPane,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Controls\MainEditorPane.xaml.cs,Connect,Cyclomatic complexity of the method is 9
Complex Method,MegaMan.Editor.Controls,StageControl,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Controls\StageControl.cs,ResetScreens,Cyclomatic complexity of the method is 8
Long Parameter List,MegaMan.Editor.Bll.Algorithms,TilesetImporter,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Algorithms\TilesetImporter.cs,ExtractImage,The method has 5 parameters. Parameters: tempTiles' image' spacing' offset' progress
Long Parameter List,MegaMan.Editor.Bll,TileChange,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\IUndoableAction.cs,TileChange,The method has 5 parameters. Parameters: screen' tx' ty' oldId' newId
Long Parameter List,MegaMan.Editor.Bll.Tools,BucketToolBehavior,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Tools\BucketToolBehavior.cs,Flood,The method has 6 parameters. Parameters: canvas' tile_x' tile_y' tile_id' brush_x' brush_y
Long Statement,MegaMan.Editor.Bll.Algorithms,ConnectedScreenSegment,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Algorithms\ConnectedScreenSegment.cs,CollidesWidth,The length of the statement  "            var otherRect = new Rectangle(otherSegment.Location.X' otherSegment.Location.Y' otherSegment.Width' otherSegment.Height); " is 121.
Long Statement,MegaMan.Editor.Bll.Algorithms,ConnectedScreenSegment,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Algorithms\ConnectedScreenSegment.cs,CollidesWidth,The length of the statement  "            return _screens.Any(s => otherSegment._screens.Any(o => Rectangle.Intersect(s.GetLocation(this.Location)' o.GetLocation(otherSegment.Location)) != Rectangle.Empty)); " is 165.
Long Statement,MegaMan.Editor.Bll.Algorithms,ScreenImporter,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Algorithms\ScreenImporter.cs,Import,The length of the statement  "                    tileImage.Blit(new System.Windows.Rect(0' 0' tilesize' tilesize)' sourceImage' new System.Windows.Rect(x' y' tilesize' tilesize)); " is 130.
Long Statement,MegaMan.Editor.Bll.Algorithms,TilesetImporter,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Algorithms\TilesetImporter.cs,AppendNewTilesToSheet,The length of the statement  "            var tilesheet = new WriteableBitmap(Tilesheet.PixelWidth' Tilesheet.PixelHeight + addedTileHeight * 16' 96' 96' PixelFormats.Pbgra32' null); " is 140.
Long Statement,MegaMan.Editor.Bll,SpriteModel,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\SpriteModel.cs,ForEntity,The length of the statement  "                var allEffectParts = entity.StateComponent.States.SelectMany(s => s.Initializer.Parts.Concat(s.Logic.Parts).Concat(s.Triggers.SelectMany(t => t.Effect.Parts))); " is 160.
Long Statement,MegaMan.Editor.Bll,ScreenDocument,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\ScreenDocument.cs,SetSelection,The length of the statement  "            ViewModelMediator.Current.GetEvent<SelectionChangedEventArgs>().Raise(this' new SelectionChangedEventArgs() { Screen = this' Selection = Selection }); " is 150.
Long Statement,MegaMan.Editor.Bll,StageDocument,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\StageDocument.cs,AddScreen,The length of the statement  "            screen.Layers.Add(new ScreenLayerInfo(name' new TileLayer(tiles' Tileset.Tileset' 0' 0)' false' new List<ScreenLayerKeyframe>())); " is 130.
Long Statement,MegaMan.Editor.Bll.Tools,LayoutToolBehavior,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Tools\LayoutToolBehavior.cs,Move,The length of the statement  "                canvas.Margin = new Thickness(canvas.Margin.Left + location.X - _dragAnchorOffset.X' canvas.Margin.Top + location.Y - _dragAnchorOffset.Y' 0' 0); " is 145.
Long Statement,MegaMan.Editor.Bll.Tools,LayoutToolBehavior,D:\research\architectureSmells\repos1\Tesserex_C--MegaMan-Engine\WPFEditor\Bll\Tools\LayoutToolBehavior.cs,Release,The length of the statement  "            ViewModelMediator.Current.GetEvent<LayoutScreenDroppedEventArgs>().Raise(canvas' new LayoutScreenDroppedEventArgs() { Canvas = canvas }); " is 137.
