Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Ball,1,4,0,1,4,28,6,2,1,1,2,1
Block,1,5,0,1,5,26,5,2,1,1,2,1
CollisionData,2,2,0,2,2,19,3,0,0,0.75,1,7
CollisionDispatcher,0,7,0,0,4,100,25,0,0,0,4,1
ConsoleInterface,0,0,0,0,0,3,0,0,0,0,0,0
ConsoleRenderer,3,4,0,0,4,49,11,0,1,0.67,2,1
Engine,7,9,0,0,6,92,16,1,0,0.94,6,1
ExplodingBlock,0,2,0,0,2,23,5,0,2,0,3,1
ICollidable,0,4,0,0,0,7,4,1,0,0,1,0
IndestructibleBlock,1,2,0,1,2,12,2,1,2,1,2,1
IObjectProducer,0,1,0,0,0,4,1,1,0,0,0,0
IRenderable,0,2,0,0,0,5,2,1,0,0,0,2
IUserInterface,0,1,0,0,0,7,1,1,0,0,0,3
KeyboardInterface,0,1,0,0,1,27,8,0,1,0,0,1
MatrixCoords,0,3,2,0,3,31,3,0,0,0,0,15
GameObject,3,10,2,1,8,74,14,4,1,0.93,2,4
IRenderer,0,3,0,0,0,6,3,1,0,0,1,3
MeteoriteBall,2,2,0,0,2,18,2,0,2,0.75,3,0
MovingObject,0,3,1,0,2,19,3,1,2,0,1,2
AcademyPopcornMain,3,4,0,0,0,72,8,0,0,0.33,14,0
PlayerShoot,0,2,0,0,2,10,2,0,1,0,2,0
Racket,1,7,1,1,6,44,8,0,2,1,1,2
TrailObject,2,2,1,0,2,28,3,0,2,0,1,3
UnpassableBlock,1,2,0,1,2,11,2,0,3,0.5,1,1
UnstoppableBall,0,3,0,0,3,20,4,0,2,0,2,1
