Implementation smell,Namespace,Class,File,Method,Description
Complex Method,appSqliteManagerPro.Clases,DatabaseSqlite,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\Clases\DatabaseSqlite.cs,selectData,Cyclomatic complexity of the method is 11
Complex Method,appSqliteManagerPro,Form1,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\frmMain.cs,executeQuery,Cyclomatic complexity of the method is 8
Complex Method,appSqliteManagerPro,Form1,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\frmMain.cs,toolStripMenuItem8_Click,Cyclomatic complexity of the method is 11
Long Statement,appSqliteManagerPro.Clases,DatabaseSqlite,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\Clases\DatabaseSqlite.cs,find_column_Datetime,The length of the statement  "		if (item [2].ToUpper ().Equals ("TIMESTAMP") || item [2].ToUpper ().Equals ("DATE") || item [2].ToUpper ().Equals ("DATETIME")) { " is 129.
Long Statement,appSqliteManagerPro.Clases,DatabaseSqlite,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\Clases\DatabaseSqlite.cs,getSQlMasterTable,The length of the statement  "	string text = "SELECT type'name'tbl_name'rootpage'sql FROM sqlite_master WHERE tbl_name like '" + tableName + "' and type='table'"; " is 131.
Long Statement,appSqliteManagerPro,Form1,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\frmMain.cs,ddeleteTableToolStripMenuItem_Click,The length of the statement  "	DialogResult result = MessageBox.Show ("Do you want to delete the table?"' "Confirmation"' MessageBoxButtons.YesNoCancel); " is 122.
Empty Catch Block,appSqliteManagerPro.Clases,DatabaseSqlite,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\Clases\DatabaseSqlite.cs,listData,The method has an empty catch block.
Empty Catch Block,appSqliteManagerPro,Form1,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\frmMain.cs,createDataBase,The method has an empty catch block.
Empty Catch Block,appSqliteManagerPro,Form1,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\frmMain.cs,exportSQL,The method has an empty catch block.
Empty Catch Block,appSqliteManagerPro,Form1,C:\repos\icol2006_Windows_SQlite\appSqliteAdmin\frmMain.cs,copyDataGridViewuStructure,The method has an empty catch block.
